order_id,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time
O1530,Standard,Delhivery,Bangalore,Lucknow,3,3,0,524,0,1,0.21,2.3
O1531,Express,Delhivery,Jaipur,Kolkata,1,2,1,1931,1,3,0.15,2.06
O1532,Same-Day,BlueDart,Lucknow,Chennai,1,1,0,446,0,2,0.11,2.6
O1533,Standard,Ecom Express,Lucknow,Jaipur,6,6,0,1969,1,3,0.19,1.7
O1534,Same-Day,Delhivery,Jaipur,Lucknow,1,3,2,420,0,2,0.13,1.06
O1535,Express,Delhivery,Delhi,Chennai,1,1,0,482,0,1,0.2,1.7
O1536,Same-Day,BlueDart,Bangalore,Jaipur,1,2,1,1642,1,3,0.06,1.28
O1537,Same-Day,Ecom Express,Lucknow,Mumbai,1,1,0,1021,1,3,0.16,1.62
O1538,Same-Day,Delhivery,Bangalore,Lucknow,0,0,0,531,0,2,0.11,1.63
O1539,Same-Day,Ecom Express,Delhi,Kolkata,1,4,3,562,0,2,0.16,1.22
O1540,Same-Day,Delhivery,Kolkata,Mumbai,1,4,3,461,0,3,0.17,1.02
O1541,Express,Delhivery,Mumbai,Mumbai,2,2,0,1386,1,2,0.2,2.83
O1542,Express,Delhivery,Chennai,Lucknow,2,2,0,852,1,2,0.24,2.75
O1543,Express,Ecom Express,Mumbai,Bangalore,1,2,1,1626,1,2,0.19,2.21
O1544,Same-Day,BlueDart,Jaipur,Chennai,1,4,3,588,0,2,0.05,2.52
O1545,Express,Ecom Express,Lucknow,Mumbai,3,3,0,865,1,3,0.28,2.98
O1546,Express,Delhivery,Lucknow,Lucknow,1,2,1,515,0,1,0.07,1.35
O1547,Express,BlueDart,Kolkata,Bangalore,1,3,2,592,0,2,0.17,2.17
O1548,Express,BlueDart,Jaipur,Lucknow,2,3,1,1165,1,1,0.09,2.22
O1549,Express,Delhivery,Lucknow,Jaipur,1,3,2,284,0,2,0.26,2.73
O1550,Express,BlueDart,Bangalore,Mumbai,3,4,1,695,0,3,0.28,2.94
O1551,Express,Delhivery,Chennai,Delhi,3,6,3,743,0,3,0.13,1.78
O1552,Express,Delhivery,Hyderabad,Delhi,1,4,3,1817,1,2,0.09,2.34
O1553,Express,Ecom Express,Mumbai,Chennai,1,1,0,547,0,1,0.13,2.33
O1554,Standard,Ecom Express,Kolkata,Jaipur,3,4,1,1135,1,3,0.23,1.28
O1555,Same-Day,BlueDart,Lucknow,Mumbai,0,0,0,1329,1,2,0.07,1.53
O1556,Standard,BlueDart,Bangalore,Lucknow,4,4,0,1103,1,1,0.09,2.12
O1557,Express,Delhivery,Hyderabad,Jaipur,2,5,3,1499,1,1,0.08,2.99
O1558,Standard,Delhivery,Hyderabad,Jaipur,5,5,0,826,1,1,0.27,1.46
O1559,Express,Ecom Express,Jaipur,Delhi,1,4,3,1508,1,2,0.14,2.63
O1560,Same-Day,Delhivery,Bangalore,Lucknow,1,4,3,1542,1,1,0.12,1.74
O1561,Same-Day,Delhivery,Bangalore,Hyderabad,1,2,1,1676,1,1,0.12,2.84
O1562,Express,Ecom Express,Bangalore,Jaipur,1,2,1,1943,1,1,0.16,1.33
O1563,Express,Ecom Express,Jaipur,Kolkata,1,1,0,904,1,2,0.22,2.09
O1564,Express,Ecom Express,Delhi,Lucknow,2,3,1,221,0,2,0.06,1.72
O1565,Same-Day,Delhivery,Delhi,Bangalore,1,2,1,1293,1,2,0.2,2.61
O1566,Express,Ecom Express,Delhi,Chennai,3,3,0,526,0,1,0.17,2.25
O1567,Standard,Delhivery,Lucknow,Jaipur,3,5,2,181,0,3,0.06,2.39
O1568,Same-Day,BlueDart,Chennai,Jaipur,0,2,2,935,1,3,0.06,2.26
O1569,Same-Day,Ecom Express,Kolkata,Hyderabad,1,2,1,1427,1,3,0.27,2.53
O1570,Express,Delhivery,Lucknow,Chennai,2,4,2,1537,1,1,0.09,1.72
O1571,Express,BlueDart,Jaipur,Lucknow,3,5,2,661,0,1,0.28,2.48
O1572,Express,Delhivery,Chennai,Chennai,2,2,0,623,0,3,0.26,2.0
O1573,Standard,Ecom Express,Jaipur,Kolkata,4,4,0,26,0,3,0.22,1.14
O1574,Express,BlueDart,Jaipur,Delhi,3,3,0,1442,1,3,0.21,1.32
O1575,Express,BlueDart,Kolkata,Lucknow,1,2,1,931,1,1,0.09,1.72
O1576,Express,Ecom Express,Delhi,Chennai,3,5,2,176,0,1,0.21,2.15
O1577,Standard,BlueDart,Hyderabad,Lucknow,5,5,0,1897,1,1,0.09,1.64
O1578,Express,Delhivery,Jaipur,Lucknow,1,1,0,953,1,1,0.26,2.45
O1579,Standard,Ecom Express,Bangalore,Jaipur,5,8,3,1363,1,3,0.22,1.68
O1580,Same-Day,Ecom Express,Hyderabad,Kolkata,0,0,0,94,0,3,0.26,1.13
O1581,Standard,Ecom Express,Mumbai,Kolkata,3,3,0,767,0,3,0.14,1.31
O1582,Express,Ecom Express,Mumbai,Delhi,2,3,1,1835,1,3,0.13,2.11
O1583,Standard,Ecom Express,Lucknow,Bangalore,3,3,0,1632,1,2,0.21,1.96
O1584,Express,Ecom Express,Chennai,Lucknow,2,4,2,1941,1,3,0.08,1.87
O1585,Same-Day,Delhivery,Delhi,Hyderabad,0,0,0,1469,1,1,0.1,1.03
O1586,Same-Day,Delhivery,Chennai,Mumbai,1,3,2,1094,1,3,0.17,2.02
O1587,Express,Ecom Express,Chennai,Bangalore,1,1,0,1695,1,3,0.22,1.19
O1588,Same-Day,BlueDart,Jaipur,Kolkata,0,0,0,121,0,2,0.06,2.38
O1589,Express,BlueDart,Hyderabad,Bangalore,1,1,0,1536,1,3,0.15,2.75
O1590,Express,Delhivery,Bangalore,Delhi,1,2,1,1820,1,2,0.19,1.32
O1591,Standard,Ecom Express,Jaipur,Chennai,3,6,3,928,1,1,0.26,2.51
O1592,Same-Day,Delhivery,Hyderabad,Hyderabad,1,2,1,1383,1,2,0.15,2.49
O1593,Same-Day,Delhivery,Hyderabad,Mumbai,1,2,1,367,0,2,0.19,2.93
O1594,Same-Day,Ecom Express,Delhi,Mumbai,0,1,1,416,0,1,0.22,2.7
O1595,Same-Day,Ecom Express,Bangalore,Mumbai,0,0,0,1087,1,2,0.29,1.96
O1596,Same-Day,Delhivery,Mumbai,Lucknow,1,3,2,1695,1,3,0.25,1.49
O1597,Express,Ecom Express,Mumbai,Chennai,2,4,2,244,0,2,0.29,1.84
O1598,Express,Ecom Express,Bangalore,Jaipur,2,4,2,1358,1,3,0.26,1.3
O1599,Express,Ecom Express,Mumbai,Lucknow,1,1,0,1257,1,1,0.13,1.41
O1600,Express,Ecom Express,Jaipur,Kolkata,2,3,1,462,0,3,0.21,2.53
O1601,Express,Ecom Express,Jaipur,Mumbai,3,4,1,978,1,2,0.2,2.99
O1602,Standard,BlueDart,Chennai,Kolkata,3,3,0,1138,1,3,0.22,1.51
O1603,Express,Delhivery,Chennai,Chennai,2,2,0,159,0,1,0.15,1.49
O1604,Express,Ecom Express,Mumbai,Delhi,3,5,2,1195,1,2,0.12,2.17
O1605,Same-Day,BlueDart,Bangalore,Lucknow,0,1,1,1362,1,2,0.29,1.24
O1606,Standard,Ecom Express,Bangalore,Mumbai,6,7,1,824,1,1,0.26,1.36
O1607,Standard,Ecom Express,Hyderabad,Jaipur,3,3,0,1144,1,3,0.25,1.66
O1608,Same-Day,Ecom Express,Mumbai,Jaipur,1,1,0,541,0,3,0.14,2.97
O1609,Standard,Ecom Express,Kolkata,Chennai,3,3,0,6,0,3,0.15,2.36
O1610,Express,BlueDart,Hyderabad,Jaipur,2,3,1,604,0,2,0.29,2.33
O1611,Express,Delhivery,Lucknow,Jaipur,3,6,3,1873,1,1,0.15,2.29
O1612,Express,BlueDart,Chennai,Mumbai,3,4,1,256,0,2,0.29,1.5
O1613,Same-Day,BlueDart,Kolkata,Bangalore,1,1,0,1960,1,1,0.13,1.08
O1614,Same-Day,BlueDart,Jaipur,Lucknow,1,2,1,1791,1,1,0.1,2.71
O1615,Standard,BlueDart,Lucknow,Chennai,5,5,0,905,1,2,0.17,1.78
O1616,Same-Day,Delhivery,Mumbai,Delhi,0,0,0,1235,1,1,0.18,1.63
O1617,Same-Day,Ecom Express,Bangalore,Jaipur,1,3,2,451,0,1,0.24,1.79
O1618,Same-Day,BlueDart,Delhi,Chennai,0,3,3,1302,1,2,0.24,2.07
O1619,Same-Day,Ecom Express,Kolkata,Hyderabad,1,2,1,1463,1,1,0.1,2.34
O1620,Express,Ecom Express,Kolkata,Chennai,1,3,2,836,1,2,0.14,1.17
O1621,Standard,BlueDart,Lucknow,Lucknow,5,8,3,636,0,2,0.13,1.94
O1622,Express,Ecom Express,Chennai,Mumbai,2,3,1,1794,1,1,0.26,2.69
O1623,Same-Day,Ecom Express,Hyderabad,Mumbai,1,1,0,413,0,1,0.13,1.98
O1624,Same-Day,Delhivery,Hyderabad,Hyderabad,0,0,0,867,1,1,0.26,2.04
O1625,Same-Day,Delhivery,Kolkata,Kolkata,0,1,1,1668,1,1,0.17,1.95
O1626,Express,Delhivery,Lucknow,Delhi,3,4,1,133,0,3,0.13,1.65
O1627,Same-Day,Delhivery,Kolkata,Chennai,0,3,3,212,0,2,0.22,1.38
O1628,Express,Delhivery,Jaipur,Kolkata,2,3,1,1525,1,3,0.28,2.97
O1629,Same-Day,BlueDart,Chennai,Jaipur,1,1,0,1824,1,2,0.06,2.18
O1630,Standard,Delhivery,Hyderabad,Mumbai,5,6,1,987,1,3,0.23,1.33
O1631,Express,BlueDart,Chennai,Lucknow,1,2,1,1337,1,3,0.24,2.8
O1632,Express,BlueDart,Lucknow,Jaipur,2,4,2,354,0,2,0.21,2.14
O1633,Standard,Ecom Express,Lucknow,Jaipur,4,6,2,298,0,3,0.18,2.32
O1634,Same-Day,BlueDart,Mumbai,Chennai,0,0,0,1314,1,2,0.05,1.66
O1635,Standard,BlueDart,Lucknow,Hyderabad,5,5,0,1632,1,1,0.18,1.78
O1636,Standard,BlueDart,Jaipur,Mumbai,3,3,0,434,0,3,0.08,1.16
O1637,Express,Delhivery,Delhi,Jaipur,2,5,3,1185,1,1,0.16,2.15
O1638,Same-Day,BlueDart,Mumbai,Hyderabad,0,0,0,457,0,3,0.26,1.63
O1639,Standard,BlueDart,Bangalore,Lucknow,5,7,2,404,0,3,0.24,1.24
O1640,Standard,BlueDart,Kolkata,Jaipur,6,6,0,634,0,1,0.11,1.85
O1641,Same-Day,Delhivery,Bangalore,Lucknow,0,1,1,1757,1,2,0.13,2.76
O1642,Express,Ecom Express,Lucknow,Hyderabad,1,1,0,1860,1,1,0.14,1.8
O1643,Same-Day,BlueDart,Hyderabad,Jaipur,1,2,1,1168,1,3,0.07,1.01
O1644,Express,Ecom Express,Hyderabad,Mumbai,3,3,0,1962,1,1,0.21,2.72
O1645,Express,Delhivery,Jaipur,Mumbai,2,2,0,1622,1,2,0.11,2.91
O1646,Standard,Delhivery,Jaipur,Jaipur,6,6,0,1000,1,3,0.14,1.01
O1647,Express,Ecom Express,Jaipur,Chennai,2,3,1,145,0,1,0.06,1.21
O1648,Same-Day,Delhivery,Kolkata,Mumbai,1,1,0,843,1,1,0.06,2.34
O1649,Standard,Delhivery,Jaipur,Hyderabad,5,5,0,297,0,1,0.28,2.02
O1650,Standard,Delhivery,Bangalore,Kolkata,4,4,0,1217,1,3,0.15,2.59
O1651,Same-Day,Ecom Express,Chennai,Lucknow,0,1,1,1171,1,3,0.18,2.53
O1652,Same-Day,Delhivery,Lucknow,Chennai,1,4,3,283,0,2,0.27,1.04
O1653,Express,Delhivery,Hyderabad,Hyderabad,2,2,0,1593,1,2,0.29,2.18
O1654,Same-Day,BlueDart,Hyderabad,Jaipur,1,4,3,912,1,3,0.11,1.81
O1655,Same-Day,BlueDart,Hyderabad,Bangalore,0,1,1,1244,1,3,0.26,2.75
O1656,Express,Delhivery,Chennai,Jaipur,2,5,3,1617,1,1,0.21,1.34
O1657,Express,BlueDart,Mumbai,Bangalore,1,2,1,19,0,1,0.06,2.38
O1658,Same-Day,Delhivery,Mumbai,Mumbai,0,1,1,331,0,1,0.21,2.43
O1659,Same-Day,Ecom Express,Lucknow,Lucknow,1,1,0,62,0,1,0.24,2.97
O1660,Express,Delhivery,Delhi,Kolkata,1,1,0,1020,1,2,0.05,2.66
O1661,Express,Ecom Express,Bangalore,Mumbai,1,1,0,225,0,1,0.1,1.77
O1662,Standard,BlueDart,Lucknow,Hyderabad,6,7,1,29,0,3,0.21,1.11
O1663,Express,Ecom Express,Kolkata,Kolkata,2,3,1,1482,1,1,0.15,2.09
O1664,Express,Delhivery,Delhi,Chennai,1,1,0,127,0,2,0.29,2.13
O1665,Standard,Ecom Express,Lucknow,Lucknow,4,4,0,1546,1,1,0.09,1.22
O1666,Same-Day,BlueDart,Lucknow,Bangalore,1,3,2,1816,1,1,0.1,1.05
O1667,Express,Delhivery,Mumbai,Mumbai,1,1,0,1020,1,2,0.26,1.91
O1668,Express,Delhivery,Delhi,Lucknow,2,2,0,1759,1,2,0.09,2.3
O1669,Same-Day,Ecom Express,Bangalore,Hyderabad,1,1,0,1551,1,3,0.12,2.48
O1670,Standard,BlueDart,Kolkata,Hyderabad,4,4,0,866,1,1,0.11,1.26
O1671,Express,Ecom Express,Delhi,Hyderabad,3,6,3,1146,1,2,0.29,2.65
O1672,Standard,Ecom Express,Mumbai,Jaipur,4,4,0,221,0,2,0.29,2.07
O1673,Same-Day,Ecom Express,Jaipur,Hyderabad,1,1,0,1505,1,2,0.17,1.86
O1674,Express,Ecom Express,Chennai,Lucknow,2,3,1,125,0,2,0.16,1.05
O1675,Same-Day,BlueDart,Delhi,Mumbai,0,1,1,1176,1,1,0.16,1.09
O1676,Express,Delhivery,Hyderabad,Delhi,3,3,0,1975,1,2,0.29,1.56
O1677,Standard,Ecom Express,Jaipur,Jaipur,4,6,2,245,0,2,0.12,1.37
O1678,Same-Day,Delhivery,Bangalore,Lucknow,1,1,0,1410,1,2,0.28,1.0
O1679,Standard,Ecom Express,Jaipur,Jaipur,6,9,3,514,0,2,0.11,1.22
O1680,Standard,Delhivery,Bangalore,Hyderabad,3,5,2,521,0,3,0.29,2.7
O1681,Standard,Ecom Express,Lucknow,Kolkata,6,7,1,417,0,3,0.23,1.09
O1682,Same-Day,Ecom Express,Jaipur,Lucknow,0,0,0,1935,1,2,0.3,1.78
O1683,Same-Day,BlueDart,Mumbai,Hyderabad,1,1,0,1406,1,1,0.23,1.49
O1684,Express,Ecom Express,Kolkata,Hyderabad,1,1,0,1361,1,3,0.11,2.0
O1685,Same-Day,Delhivery,Mumbai,Hyderabad,1,1,0,1653,1,2,0.1,2.53
O1686,Express,Ecom Express,Chennai,Bangalore,2,2,0,1937,1,2,0.2,2.41
O1687,Standard,BlueDart,Bangalore,Kolkata,3,6,3,124,0,1,0.23,2.08
O1688,Same-Day,BlueDart,Bangalore,Mumbai,0,1,1,1056,1,1,0.29,1.78
O1689,Express,Delhivery,Lucknow,Jaipur,2,5,3,1415,1,1,0.25,1.72
O1690,Express,Delhivery,Mumbai,Hyderabad,1,1,0,22,0,3,0.29,2.1
O1691,Express,Ecom Express,Kolkata,Mumbai,1,1,0,1291,1,2,0.19,1.57
O1692,Standard,BlueDart,Bangalore,Jaipur,4,6,2,118,0,1,0.07,2.12
O1693,Standard,Delhivery,Jaipur,Kolkata,4,4,0,415,0,1,0.14,1.25
O1694,Express,BlueDart,Hyderabad,Hyderabad,3,6,3,884,1,3,0.28,2.51
O1695,Same-Day,BlueDart,Jaipur,Hyderabad,0,1,1,1835,1,1,0.26,1.6
O1696,Standard,Ecom Express,Hyderabad,Lucknow,5,5,0,1027,1,3,0.13,2.69
O1697,Standard,Delhivery,Kolkata,Lucknow,6,6,0,844,1,1,0.24,1.25
O1698,Standard,BlueDart,Kolkata,Mumbai,6,6,0,1740,1,3,0.25,2.91
O1699,Express,BlueDart,Chennai,Jaipur,3,5,2,910,1,2,0.17,1.16
O1700,Standard,Delhivery,Chennai,Bangalore,3,3,0,850,1,3,0.19,2.99
O1701,Standard,BlueDart,Jaipur,Delhi,5,8,3,114,0,3,0.09,1.22
O1702,Same-Day,Ecom Express,Delhi,Mumbai,1,2,1,340,0,1,0.29,2.32
O1703,Same-Day,Ecom Express,Mumbai,Kolkata,1,4,3,1590,1,3,0.09,1.5
O1704,Same-Day,Ecom Express,Delhi,Delhi,1,2,1,1029,1,3,0.07,2.03
O1705,Express,BlueDart,Mumbai,Lucknow,2,5,3,1778,1,1,0.3,1.36
O1706,Same-Day,Delhivery,Hyderabad,Hyderabad,1,2,1,173,0,1,0.08,1.8
O1707,Standard,Ecom Express,Jaipur,Chennai,4,4,0,1022,1,1,0.3,1.41
O1708,Same-Day,BlueDart,Bangalore,Delhi,0,1,1,169,0,1,0.1,2.84
O1709,Standard,BlueDart,Bangalore,Mumbai,6,8,2,1565,1,3,0.08,2.26
O1710,Same-Day,BlueDart,Lucknow,Jaipur,1,1,0,206,0,3,0.13,1.73
O1711,Express,Delhivery,Mumbai,Hyderabad,2,2,0,462,0,1,0.17,1.33
O1712,Standard,Ecom Express,Bangalore,Hyderabad,6,9,3,286,0,3,0.11,1.22
O1713,Same-Day,Delhivery,Delhi,Hyderabad,0,0,0,1600,1,1,0.22,2.76
O1714,Express,BlueDart,Hyderabad,Mumbai,1,1,0,1101,1,1,0.16,1.84
O1715,Standard,Ecom Express,Bangalore,Hyderabad,5,5,0,1611,1,1,0.09,1.51
O1716,Standard,BlueDart,Bangalore,Lucknow,4,4,0,1992,1,2,0.2,2.53
O1717,Same-Day,BlueDart,Kolkata,Bangalore,1,1,0,45,0,1,0.16,2.38
O1718,Express,BlueDart,Chennai,Jaipur,1,2,1,1511,1,1,0.15,1.01
O1719,Same-Day,BlueDart,Hyderabad,Jaipur,1,1,0,1833,1,3,0.24,1.23
O1720,Same-Day,Delhivery,Bangalore,Chennai,1,2,1,1035,1,2,0.28,2.48
O1721,Standard,BlueDart,Lucknow,Mumbai,3,3,0,759,0,3,0.14,2.62
O1722,Same-Day,Ecom Express,Kolkata,Lucknow,0,0,0,478,0,1,0.13,1.18
O1723,Express,Delhivery,Lucknow,Jaipur,2,2,0,536,0,3,0.26,2.17
O1724,Same-Day,Delhivery,Delhi,Bangalore,1,1,0,662,0,3,0.24,2.81
O1725,Same-Day,Ecom Express,Mumbai,Lucknow,1,2,1,1571,1,2,0.14,1.31
O1726,Standard,Delhivery,Chennai,Lucknow,4,5,1,1508,1,2,0.16,2.48
O1727,Standard,Delhivery,Bangalore,Jaipur,3,4,1,738,0,2,0.1,2.65
O1728,Express,BlueDart,Bangalore,Hyderabad,3,3,0,1318,1,1,0.07,1.64
O1729,Express,BlueDart,Lucknow,Kolkata,1,1,0,1726,1,3,0.1,1.1
O1730,Same-Day,Delhivery,Chennai,Jaipur,1,4,3,307,0,1,0.16,1.86
O1731,Standard,Ecom Express,Hyderabad,Lucknow,4,5,1,984,1,2,0.1,2.1
O1732,Same-Day,BlueDart,Lucknow,Delhi,0,0,0,451,0,3,0.06,2.79
O1733,Express,Delhivery,Kolkata,Lucknow,3,3,0,1396,1,2,0.24,1.52
O1734,Express,Delhivery,Kolkata,Bangalore,1,1,0,1188,1,3,0.26,1.86
O1735,Same-Day,Ecom Express,Lucknow,Bangalore,1,1,0,847,1,3,0.2,1.93
O1736,Express,Delhivery,Hyderabad,Mumbai,1,2,1,1206,1,3,0.11,2.69
O1737,Same-Day,Delhivery,Delhi,Delhi,0,0,0,374,0,3,0.09,1.21
O1738,Same-Day,BlueDart,Delhi,Hyderabad,0,0,0,1988,1,1,0.24,1.32
O1739,Same-Day,Delhivery,Kolkata,Kolkata,1,2,1,1186,1,1,0.28,2.67
O1740,Standard,Ecom Express,Bangalore,Lucknow,4,7,3,1534,1,1,0.3,2.78
O1741,Standard,Delhivery,Lucknow,Hyderabad,6,7,1,1123,1,2,0.27,2.52
O1742,Express,BlueDart,Hyderabad,Kolkata,3,3,0,27,0,1,0.1,2.67
O1743,Standard,Delhivery,Chennai,Bangalore,3,3,0,1772,1,2,0.16,1.48
O1744,Standard,BlueDart,Bangalore,Delhi,6,6,0,1553,1,1,0.27,2.23
O1745,Same-Day,Delhivery,Lucknow,Lucknow,0,0,0,1516,1,3,0.09,2.52
O1746,Standard,Delhivery,Chennai,Bangalore,6,6,0,460,0,3,0.25,1.12
O1747,Express,BlueDart,Hyderabad,Jaipur,1,1,0,1137,1,3,0.17,2.25
O1748,Same-Day,BlueDart,Chennai,Hyderabad,0,0,0,1040,1,1,0.15,1.99
O1749,Same-Day,Delhivery,Delhi,Jaipur,0,0,0,1367,1,3,0.06,1.37
O1750,Standard,Delhivery,Hyderabad,Hyderabad,5,5,0,535,0,1,0.27,1.7
O1751,Standard,Delhivery,Kolkata,Jaipur,4,4,0,737,0,3,0.25,1.69
O1752,Express,Delhivery,Hyderabad,Jaipur,2,3,1,1635,1,2,0.2,2.63
O1753,Standard,BlueDart,Hyderabad,Jaipur,4,4,0,399,0,2,0.28,2.18
O1754,Same-Day,BlueDart,Chennai,Mumbai,0,3,3,255,0,1,0.09,2.16
O1755,Same-Day,Delhivery,Hyderabad,Chennai,0,0,0,1953,1,2,0.15,1.15
O1756,Standard,BlueDart,Mumbai,Jaipur,3,6,3,791,0,3,0.1,1.9
O1757,Express,BlueDart,Kolkata,Delhi,1,3,2,1444,1,1,0.23,1.26
O1758,Same-Day,Delhivery,Bangalore,Bangalore,1,2,1,520,0,3,0.16,1.9
O1759,Standard,BlueDart,Bangalore,Mumbai,5,8,3,650,0,1,0.09,1.21
O1760,Standard,Ecom Express,Delhi,Delhi,5,7,2,197,0,1,0.2,1.21
O1761,Express,BlueDart,Lucknow,Bangalore,3,6,3,949,1,3,0.29,1.75
O1762,Same-Day,Ecom Express,Kolkata,Chennai,0,1,1,1455,1,3,0.28,2.58
O1763,Same-Day,BlueDart,Jaipur,Lucknow,1,1,0,1013,1,3,0.1,1.42
O1764,Express,Delhivery,Delhi,Kolkata,1,1,0,738,0,2,0.17,2.09
O1765,Express,BlueDart,Hyderabad,Lucknow,3,4,1,1036,1,3,0.19,2.95
O1766,Express,BlueDart,Jaipur,Lucknow,1,1,0,41,0,2,0.08,2.17
O1767,Express,Ecom Express,Jaipur,Lucknow,3,6,3,769,0,1,0.19,1.35
O1768,Same-Day,BlueDart,Lucknow,Hyderabad,1,1,0,349,0,1,0.19,1.38
O1769,Standard,Delhivery,Chennai,Lucknow,4,4,0,508,0,3,0.19,2.19
O1770,Standard,BlueDart,Bangalore,Jaipur,6,8,2,86,0,2,0.28,2.78
O1771,Standard,Delhivery,Bangalore,Lucknow,6,8,2,1717,1,3,0.11,1.15
O1772,Standard,BlueDart,Mumbai,Kolkata,4,5,1,280,0,1,0.29,1.44
O1773,Standard,BlueDart,Jaipur,Kolkata,6,7,1,1000,1,2,0.15,2.85
O1774,Express,Ecom Express,Kolkata,Chennai,2,4,2,452,0,1,0.05,1.65
O1775,Standard,Delhivery,Hyderabad,Delhi,6,6,0,1696,1,3,0.08,2.97
O1776,Same-Day,BlueDart,Chennai,Hyderabad,1,2,1,584,0,1,0.28,2.43
O1777,Same-Day,BlueDart,Jaipur,Delhi,0,0,0,946,1,3,0.14,2.9
O1778,Express,BlueDart,Jaipur,Bangalore,1,1,0,1282,1,1,0.17,2.72
O1779,Standard,Delhivery,Delhi,Jaipur,6,6,0,1274,1,2,0.22,1.08
O1780,Express,BlueDart,Delhi,Hyderabad,2,2,0,1585,1,1,0.12,1.86
O1781,Express,Delhivery,Delhi,Hyderabad,2,4,2,1172,1,2,0.27,2.55
O1782,Express,Ecom Express,Lucknow,Delhi,3,5,2,1167,1,1,0.1,1.87
O1783,Express,Ecom Express,Kolkata,Chennai,1,4,3,1030,1,2,0.24,1.54
O1784,Express,Delhivery,Hyderabad,Jaipur,3,3,0,1240,1,2,0.18,1.52
O1785,Standard,Ecom Express,Chennai,Jaipur,5,6,1,459,0,2,0.1,1.1
O1786,Express,BlueDart,Delhi,Bangalore,2,2,0,530,0,3,0.27,2.51
O1787,Express,Ecom Express,Bangalore,Mumbai,3,3,0,183,0,1,0.09,1.95
O1788,Same-Day,BlueDart,Jaipur,Lucknow,1,4,3,690,0,1,0.12,1.47
O1789,Same-Day,BlueDart,Hyderabad,Lucknow,0,1,1,914,1,1,0.06,1.97
O1790,Express,Delhivery,Delhi,Lucknow,3,4,1,1625,1,1,0.23,1.84
O1791,Same-Day,Ecom Express,Jaipur,Hyderabad,0,0,0,1584,1,2,0.1,2.52
O1792,Standard,Delhivery,Lucknow,Chennai,6,6,0,423,0,2,0.06,2.69
O1793,Standard,BlueDart,Bangalore,Kolkata,4,6,2,1701,1,2,0.21,2.12
O1794,Express,Delhivery,Mumbai,Mumbai,2,4,2,426,0,2,0.24,2.16
O1795,Same-Day,Ecom Express,Delhi,Lucknow,0,0,0,1383,1,2,0.08,1.31
O1796,Standard,Delhivery,Jaipur,Chennai,6,7,1,1515,1,2,0.2,1.34
O1797,Same-Day,Ecom Express,Hyderabad,Jaipur,0,0,0,1996,1,2,0.13,2.98
O1798,Express,BlueDart,Bangalore,Bangalore,3,3,0,1255,1,2,0.2,1.13
O1799,Express,BlueDart,Hyderabad,Kolkata,2,3,1,1248,1,3,0.28,2.48
O1800,Standard,Delhivery,Jaipur,Mumbai,3,4,1,959,1,2,0.18,2.85
O1801,Standard,Ecom Express,Bangalore,Mumbai,3,3,0,708,0,1,0.14,2.7
O1802,Same-Day,BlueDart,Bangalore,Mumbai,0,0,0,677,0,1,0.17,2.87
O1803,Express,Ecom Express,Bangalore,Delhi,1,4,3,421,0,3,0.21,2.73
O1804,Standard,BlueDart,Chennai,Chennai,6,6,0,1131,1,3,0.13,2.89
O1805,Same-Day,Ecom Express,Lucknow,Lucknow,1,4,3,1953,1,3,0.12,1.15
O1806,Standard,BlueDart,Jaipur,Bangalore,6,6,0,1763,1,2,0.08,2.11
O1807,Express,Delhivery,Jaipur,Mumbai,1,1,0,1306,1,1,0.22,2.76
O1808,Express,BlueDart,Kolkata,Lucknow,3,4,1,1338,1,3,0.22,2.75
O1809,Same-Day,Ecom Express,Delhi,Hyderabad,1,1,0,1664,1,2,0.09,2.75
O1810,Standard,BlueDart,Hyderabad,Delhi,4,4,0,1964,1,1,0.1,2.82
O1811,Same-Day,Delhivery,Delhi,Mumbai,1,1,0,1334,1,2,0.11,1.64
O1812,Standard,Delhivery,Lucknow,Hyderabad,6,6,0,528,0,2,0.24,1.56
O1813,Same-Day,Ecom Express,Lucknow,Mumbai,0,1,1,248,0,2,0.11,1.74
O1814,Standard,BlueDart,Jaipur,Mumbai,6,6,0,83,0,2,0.2,1.26
O1815,Standard,BlueDart,Delhi,Bangalore,4,6,2,1537,1,3,0.18,1.37
O1816,Express,Ecom Express,Jaipur,Chennai,2,2,0,153,0,1,0.1,1.69
O1817,Same-Day,Ecom Express,Lucknow,Mumbai,0,1,1,446,0,2,0.19,1.93
O1818,Standard,Ecom Express,Delhi,Hyderabad,5,5,0,253,0,1,0.18,2.73
O1819,Same-Day,Delhivery,Delhi,Chennai,0,0,0,1570,1,2,0.05,1.01
O1820,Same-Day,Ecom Express,Mumbai,Hyderabad,1,2,1,1909,1,2,0.24,2.32
O1821,Standard,Ecom Express,Lucknow,Lucknow,5,5,0,247,0,2,0.09,2.27
O1822,Same-Day,Ecom Express,Jaipur,Bangalore,1,1,0,1324,1,2,0.09,2.57
O1823,Same-Day,Delhivery,Kolkata,Bangalore,0,1,1,118,0,1,0.06,2.86
O1824,Express,Delhivery,Bangalore,Jaipur,3,4,1,1859,1,3,0.3,1.74
