order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod
O1540,C74,P6,2026-03-23,Monday,18,3,3199,639.8000000000001,20,2559.2,COD,1
O1541,C10,P6,2026-02-14,Saturday,3,1,3199,1279.6000000000001,40,1919.3999999999999,COD,1
O1542,C52,P2,2026-03-13,Friday,18,2,1799,719.6,40,1079.4,UPI,0
O1543,C42,P3,2026-02-07,Saturday,23,1,39999,7999.8,20,31999.2,Card,0
O1544,C80,P1,2026-02-01,Sunday,19,1,11999,2399.8,20,9599.2,UPI,0
O1545,C53,P6,2026-01-22,Thursday,4,1,3199,0.0,0,3199.0,Card,0
O1546,C17,P1,2026-03-27,Friday,17,3,11999,4799.6,40,7199.4,Card,0
O1547,C42,P6,2026-01-06,Tuesday,15,2,3199,639.8000000000001,20,2559.2,Card,0
O1548,C11,P5,2026-01-17,Saturday,1,1,3499,0.0,0,3499.0,COD,1
O1549,C75,P3,2026-03-14,Saturday,1,1,39999,3999.9,10,35999.1,Card,0
O1550,C26,P1,2026-03-09,Monday,22,3,11999,3599.7,30,8399.3,COD,1
O1551,C20,P2,2026-01-11,Sunday,18,3,1799,179.9,10,1619.1,COD,1
O1552,C33,P2,2026-01-11,Sunday,2,1,1799,719.6,40,1079.4,Card,0
O1553,C61,P6,2026-01-05,Monday,7,1,3199,639.8000000000001,20,2559.2,UPI,0
O1554,C64,P5,2026-03-16,Monday,13,3,3499,1049.7,30,2449.3,Card,0
O1555,C4,P6,2026-02-05,Thursday,12,3,3199,0.0,0,3199.0,COD,1
O1556,C11,P3,2026-01-05,Monday,9,1,39999,7999.8,20,31999.2,COD,1
O1557,C77,P3,2026-02-05,Thursday,13,2,39999,7999.8,20,31999.2,COD,1
O1558,C13,P5,2026-03-21,Saturday,7,1,3499,349.90000000000003,10,3149.1,COD,1
O1559,C9,P3,2026-01-29,Thursday,6,2,39999,11999.699999999999,30,27999.300000000003,UPI,0
O1560,C91,P6,2026-02-26,Thursday,13,1,3199,959.6999999999999,30,2239.3,Card,0
O1561,C14,P3,2026-01-08,Thursday,2,1,39999,3999.9,10,35999.1,Card,0
O1562,C50,P2,2026-01-17,Saturday,1,1,1799,719.6,40,1079.4,UPI,0
O1563,C92,P4,2026-01-21,Wednesday,21,1,24990,4998.0,20,19992.0,COD,1
O1564,C60,P5,2026-01-14,Wednesday,15,3,3499,1049.7,30,2449.3,UPI,0
O1565,C51,P6,2026-03-11,Wednesday,7,3,3199,959.6999999999999,30,2239.3,COD,1
O1566,C80,P6,2026-03-30,Monday,10,2,3199,959.6999999999999,30,2239.3,Card,0
O1567,C77,P3,2026-02-27,Friday,18,1,39999,3999.9,10,35999.1,COD,1
O1568,C3,P5,2026-03-30,Monday,17,2,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O1569,C34,P6,2026-01-29,Thursday,19,1,3199,639.8000000000001,20,2559.2,COD,1
O1570,C94,P5,2026-03-05,Thursday,3,1,3499,349.90000000000003,10,3149.1,COD,1
O1571,C88,P6,2026-01-20,Tuesday,4,1,3199,959.6999999999999,30,2239.3,COD,1
O1572,C29,P3,2026-01-01,Thursday,22,3,39999,3999.9,10,35999.1,COD,1
O1573,C71,P5,2026-03-16,Monday,10,1,3499,699.8000000000001,20,2799.2,UPI,0
O1574,C2,P3,2026-02-10,Tuesday,6,3,39999,11999.699999999999,30,27999.300000000003,UPI,0
O1575,C91,P2,2026-03-18,Wednesday,23,2,1799,539.6999999999999,30,1259.3000000000002,COD,1
O1576,C94,P3,2026-01-20,Tuesday,0,2,39999,0.0,0,39999.0,UPI,0
O1577,C5,P2,2026-01-21,Wednesday,4,3,1799,359.8,20,1439.2,COD,1
O1578,C78,P4,2026-03-27,Friday,22,3,24990,7497.0,30,17493.0,COD,1
O1579,C13,P2,2026-03-27,Friday,5,1,1799,539.6999999999999,30,1259.3000000000002,UPI,0
O1580,C41,P2,2026-01-27,Tuesday,23,1,1799,179.9,10,1619.1,Card,0
O1581,C1,P5,2026-03-24,Tuesday,2,1,3499,349.90000000000003,10,3149.1,COD,1
O1582,C40,P5,2026-02-25,Wednesday,17,2,3499,1399.6000000000001,40,2099.3999999999996,UPI,0
O1583,C15,P1,2026-02-19,Thursday,9,2,11999,1199.9,10,10799.1,Card,0
O1584,C16,P2,2026-02-10,Tuesday,16,2,1799,539.6999999999999,30,1259.3000000000002,Card,0
O1585,C31,P4,2026-01-17,Saturday,6,2,24990,2499.0,10,22491.0,COD,1
O1586,C37,P3,2026-03-30,Monday,2,1,39999,7999.8,20,31999.2,COD,1
O1587,C96,P2,2026-03-31,Tuesday,3,1,1799,539.6999999999999,30,1259.3000000000002,Card,0
O1588,C92,P6,2026-01-21,Wednesday,16,3,3199,319.90000000000003,10,2879.1,COD,1
O1589,C84,P3,2026-01-22,Thursday,22,1,39999,0.0,0,39999.0,COD,1
O1590,C20,P4,2026-02-11,Wednesday,20,1,24990,4998.0,20,19992.0,COD,1
O1591,C99,P4,2026-02-23,Monday,19,1,24990,9996.0,40,14994.0,Card,0
O1592,C31,P6,2026-02-01,Sunday,7,1,3199,1279.6000000000001,40,1919.3999999999999,COD,1
O1593,C48,P4,2026-03-06,Friday,10,3,24990,0.0,0,24990.0,Card,0
O1594,C26,P1,2026-01-14,Wednesday,0,1,11999,1199.9,10,10799.1,COD,1
O1595,C4,P4,2026-01-29,Thursday,11,1,24990,7497.0,30,17493.0,Card,0
O1596,C91,P2,2026-02-19,Thursday,3,3,1799,0.0,0,1799.0,UPI,0
O1597,C49,P4,2026-01-10,Saturday,19,1,24990,7497.0,30,17493.0,Card,0
O1598,C75,P4,2026-03-10,Tuesday,20,1,24990,9996.0,40,14994.0,Card,0
O1599,C16,P3,2026-02-20,Friday,12,2,39999,11999.699999999999,30,27999.300000000003,Card,0
O1600,C85,P3,2026-03-20,Friday,16,3,39999,15999.6,40,23999.4,COD,1
O1601,C48,P3,2026-01-18,Sunday,18,3,39999,0.0,0,39999.0,UPI,0
O1602,C92,P4,2026-02-26,Thursday,18,3,24990,7497.0,30,17493.0,UPI,0
O1603,C24,P1,2026-02-15,Sunday,21,3,11999,4799.6,40,7199.4,UPI,0
O1604,C20,P2,2026-02-28,Saturday,16,3,1799,359.8,20,1439.2,COD,1
O1605,C78,P1,2026-01-04,Sunday,8,2,11999,2399.8,20,9599.2,COD,1
O1606,C26,P3,2026-01-05,Monday,5,2,39999,3999.9,10,35999.1,UPI,0
O1607,C23,P3,2026-03-10,Tuesday,8,2,39999,15999.6,40,23999.4,COD,1
O1608,C18,P5,2026-02-09,Monday,21,3,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O1609,C80,P4,2026-01-31,Saturday,0,1,24990,7497.0,30,17493.0,UPI,0
O1610,C69,P4,2026-03-17,Tuesday,19,2,24990,2499.0,10,22491.0,COD,1
O1611,C95,P5,2026-02-25,Wednesday,14,3,3499,0.0,0,3499.0,Card,0
O1612,C48,P5,2026-01-04,Sunday,3,3,3499,349.90000000000003,10,3149.1,UPI,0
O1613,C84,P3,2026-03-18,Wednesday,1,2,39999,11999.699999999999,30,27999.300000000003,UPI,0
O1614,C59,P4,2026-01-17,Saturday,3,2,24990,4998.0,20,19992.0,Card,0
O1615,C61,P4,2026-01-16,Friday,19,1,24990,4998.0,20,19992.0,COD,1
O1616,C20,P4,2026-03-11,Wednesday,9,3,24990,4998.0,20,19992.0,UPI,0
O1617,C23,P1,2026-03-04,Wednesday,2,1,11999,2399.8,20,9599.2,UPI,0
O1618,C99,P3,2026-01-12,Monday,2,3,39999,11999.699999999999,30,27999.300000000003,COD,1
O1619,C54,P5,2026-03-11,Wednesday,23,1,3499,1399.6000000000001,40,2099.3999999999996,UPI,0
O1620,C94,P5,2026-01-22,Thursday,21,2,3499,349.90000000000003,10,3149.1,Card,0
O1621,C78,P3,2026-01-08,Thursday,10,1,39999,15999.6,40,23999.4,Card,0
O1622,C93,P3,2026-02-16,Monday,20,1,39999,7999.8,20,31999.2,COD,1
O1623,C62,P3,2026-01-16,Friday,11,3,39999,7999.8,20,31999.2,Card,0
O1624,C39,P1,2026-03-10,Tuesday,0,1,11999,1199.9,10,10799.1,COD,1
O1625,C92,P2,2026-01-24,Saturday,13,1,1799,719.6,40,1079.4,UPI,0
O1626,C2,P6,2026-01-02,Friday,9,3,3199,959.6999999999999,30,2239.3,COD,1
O1627,C99,P1,2026-03-26,Thursday,6,2,11999,1199.9,10,10799.1,UPI,0
O1628,C85,P1,2026-02-05,Thursday,12,2,11999,0.0,0,11999.0,Card,0
O1629,C18,P6,2026-01-27,Tuesday,12,1,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O1630,C37,P5,2026-03-16,Monday,0,3,3499,0.0,0,3499.0,COD,1
O1631,C7,P1,2026-03-11,Wednesday,19,2,11999,4799.6,40,7199.4,UPI,0
O1632,C23,P3,2026-03-27,Friday,19,3,39999,11999.699999999999,30,27999.300000000003,Card,0
O1633,C98,P6,2026-03-08,Sunday,4,3,3199,0.0,0,3199.0,Card,0
O1634,C24,P3,2026-03-26,Thursday,20,1,39999,3999.9,10,35999.1,UPI,0
O1635,C43,P4,2026-03-16,Monday,16,2,24990,4998.0,20,19992.0,UPI,0
O1636,C58,P3,2026-03-08,Sunday,3,1,39999,3999.9,10,35999.1,Card,0
O1637,C83,P4,2026-02-01,Sunday,19,2,24990,9996.0,40,14994.0,COD,1
O1638,C14,P1,2026-02-10,Tuesday,4,3,11999,3599.7,30,8399.3,UPI,0
O1639,C7,P5,2026-03-06,Friday,17,1,3499,1049.7,30,2449.3,Card,0
O1640,C77,P2,2026-03-16,Monday,2,1,1799,179.9,10,1619.1,Card,0
O1641,C7,P3,2026-03-15,Sunday,1,3,39999,15999.6,40,23999.4,UPI,0
O1642,C31,P2,2026-02-08,Sunday,6,3,1799,539.6999999999999,30,1259.3000000000002,COD,1
O1643,C98,P3,2026-02-26,Thursday,2,1,39999,7999.8,20,31999.2,Card,0
O1644,C63,P5,2026-02-12,Thursday,17,2,3499,1049.7,30,2449.3,COD,1
O1645,C63,P6,2026-01-31,Saturday,18,2,3199,1279.6000000000001,40,1919.3999999999999,COD,1
O1646,C3,P6,2026-03-20,Friday,1,3,3199,319.90000000000003,10,2879.1,Card,0
O1647,C80,P2,2026-02-07,Saturday,5,3,1799,0.0,0,1799.0,UPI,0
O1648,C21,P3,2026-03-31,Tuesday,14,2,39999,3999.9,10,35999.1,UPI,0
O1649,C39,P3,2026-03-11,Wednesday,0,1,39999,11999.699999999999,30,27999.300000000003,COD,1
O1650,C1,P3,2026-02-03,Tuesday,20,2,39999,7999.8,20,31999.2,UPI,0
O1651,C59,P2,2026-02-23,Monday,15,2,1799,359.8,20,1439.2,Card,0
O1652,C24,P6,2026-02-10,Tuesday,11,1,3199,319.90000000000003,10,2879.1,UPI,0
O1653,C54,P5,2026-02-24,Tuesday,17,3,3499,0.0,0,3499.0,COD,1
O1654,C81,P1,2026-03-08,Sunday,2,3,11999,3599.7,30,8399.3,COD,1
O1655,C42,P6,2026-02-27,Friday,0,2,3199,0.0,0,3199.0,COD,1
O1656,C83,P6,2026-01-24,Saturday,17,1,3199,959.6999999999999,30,2239.3,COD,1
O1657,C68,P6,2026-01-11,Sunday,19,1,3199,639.8000000000001,20,2559.2,UPI,0
O1658,C37,P1,2026-03-30,Monday,18,3,11999,2399.8,20,9599.2,COD,1
O1659,C17,P1,2026-01-13,Tuesday,20,1,11999,1199.9,10,10799.1,UPI,0
O1660,C36,P5,2026-03-15,Sunday,13,1,3499,349.90000000000003,10,3149.1,COD,1
O1661,C4,P1,2026-03-30,Monday,20,3,11999,1199.9,10,10799.1,COD,1
O1662,C28,P5,2026-02-25,Wednesday,3,3,3499,1049.7,30,2449.3,COD,1
O1663,C65,P1,2026-01-05,Monday,1,3,11999,2399.8,20,9599.2,COD,1
O1664,C49,P5,2026-01-02,Friday,10,2,3499,1049.7,30,2449.3,Card,0
O1665,C22,P1,2026-01-04,Sunday,14,1,11999,4799.6,40,7199.4,UPI,0
O1666,C45,P4,2026-03-11,Wednesday,12,3,24990,0.0,0,24990.0,Card,0
O1667,C48,P2,2026-02-02,Monday,10,3,1799,359.8,20,1439.2,Card,0
O1668,C22,P2,2026-02-01,Sunday,13,1,1799,179.9,10,1619.1,COD,1
O1669,C66,P5,2026-01-02,Friday,4,2,3499,349.90000000000003,10,3149.1,COD,1
O1670,C56,P6,2026-03-02,Monday,5,2,3199,1279.6000000000001,40,1919.3999999999999,COD,1
O1671,C56,P2,2026-02-22,Sunday,2,3,1799,539.6999999999999,30,1259.3000000000002,Card,0
O1672,C95,P3,2026-03-16,Monday,17,2,39999,0.0,0,39999.0,UPI,0
O1673,C43,P4,2026-01-12,Monday,5,2,24990,9996.0,40,14994.0,UPI,0
O1674,C88,P2,2026-03-07,Saturday,21,2,1799,179.9,10,1619.1,COD,1
O1675,C74,P1,2026-01-30,Friday,14,3,11999,4799.6,40,7199.4,COD,1
O1676,C9,P1,2026-03-15,Sunday,23,3,11999,4799.6,40,7199.4,COD,1
O1677,C23,P5,2026-02-04,Wednesday,16,2,3499,699.8000000000001,20,2799.2,UPI,0
O1678,C7,P3,2026-01-02,Friday,5,1,39999,3999.9,10,35999.1,COD,1
O1679,C3,P5,2026-01-27,Tuesday,6,1,3499,0.0,0,3499.0,COD,1
O1680,C100,P4,2026-01-01,Thursday,16,3,24990,9996.0,40,14994.0,Card,0
O1681,C41,P5,2026-03-14,Saturday,23,3,3499,349.90000000000003,10,3149.1,COD,1
O1682,C17,P2,2026-01-02,Friday,17,3,1799,359.8,20,1439.2,UPI,0
O1683,C30,P6,2026-01-06,Tuesday,1,1,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O1684,C30,P3,2026-02-27,Friday,2,1,39999,15999.6,40,23999.4,COD,1
O1685,C66,P1,2026-03-15,Sunday,9,1,11999,0.0,0,11999.0,COD,1
O1686,C15,P2,2026-02-05,Thursday,13,2,1799,0.0,0,1799.0,UPI,0
O1687,C87,P4,2026-02-21,Saturday,13,2,24990,2499.0,10,22491.0,Card,0
O1688,C55,P4,2026-01-12,Monday,22,3,24990,2499.0,10,22491.0,COD,1
O1689,C67,P5,2026-01-05,Monday,16,2,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O1690,C43,P1,2026-02-22,Sunday,9,1,11999,1199.9,10,10799.1,UPI,0
O1691,C10,P3,2026-02-12,Thursday,3,3,39999,0.0,0,39999.0,Card,0
O1692,C50,P2,2026-01-15,Thursday,1,1,1799,539.6999999999999,30,1259.3000000000002,Card,0
O1693,C1,P3,2026-03-08,Sunday,4,2,39999,0.0,0,39999.0,COD,1
O1694,C56,P3,2026-03-25,Wednesday,8,3,39999,7999.8,20,31999.2,COD,1
O1695,C47,P2,2026-02-09,Monday,12,3,1799,0.0,0,1799.0,UPI,0
O1696,C22,P3,2026-01-14,Wednesday,19,1,39999,7999.8,20,31999.2,COD,1
O1697,C7,P3,2026-02-03,Tuesday,7,2,39999,15999.6,40,23999.4,UPI,0
O1698,C4,P5,2026-02-28,Saturday,21,1,3499,1049.7,30,2449.3,UPI,0
O1699,C3,P3,2026-01-17,Saturday,8,1,39999,15999.6,40,23999.4,UPI,0
O1700,C42,P4,2026-03-16,Monday,1,3,24990,2499.0,10,22491.0,UPI,0
O1701,C12,P6,2026-01-19,Monday,4,1,3199,639.8000000000001,20,2559.2,UPI,0
O1702,C8,P5,2026-01-12,Monday,10,3,3499,1049.7,30,2449.3,UPI,0
O1703,C87,P3,2026-02-06,Friday,20,1,39999,0.0,0,39999.0,COD,1
O1704,C12,P5,2026-01-30,Friday,9,1,3499,699.8000000000001,20,2799.2,Card,0
O1705,C52,P4,2026-03-17,Tuesday,13,3,24990,0.0,0,24990.0,UPI,0
O1706,C100,P3,2026-01-21,Wednesday,11,2,39999,3999.9,10,35999.1,Card,0
O1707,C82,P3,2026-02-09,Monday,19,3,39999,15999.6,40,23999.4,UPI,0
O1708,C33,P3,2026-03-31,Tuesday,6,1,39999,15999.6,40,23999.4,UPI,0
O1709,C21,P3,2026-01-15,Thursday,7,1,39999,11999.699999999999,30,27999.300000000003,Card,0
O1710,C67,P6,2026-02-19,Thursday,4,2,3199,1279.6000000000001,40,1919.3999999999999,COD,1
O1711,C30,P5,2026-01-02,Friday,20,1,3499,0.0,0,3499.0,COD,1
O1712,C56,P1,2026-03-09,Monday,21,2,11999,4799.6,40,7199.4,Card,0
O1713,C34,P6,2026-02-23,Monday,3,2,3199,0.0,0,3199.0,Card,0
O1714,C4,P4,2026-03-17,Tuesday,20,2,24990,4998.0,20,19992.0,UPI,0
O1715,C56,P4,2026-01-14,Wednesday,0,1,24990,4998.0,20,19992.0,Card,0
O1716,C22,P3,2026-02-07,Saturday,6,1,39999,3999.9,10,35999.1,UPI,0
O1717,C96,P1,2026-03-12,Thursday,11,2,11999,2399.8,20,9599.2,UPI,0
O1718,C18,P2,2026-02-01,Sunday,18,2,1799,179.9,10,1619.1,COD,1
O1719,C83,P6,2026-01-28,Wednesday,6,2,3199,0.0,0,3199.0,Card,0
O1720,C61,P5,2026-03-10,Tuesday,7,3,3499,349.90000000000003,10,3149.1,UPI,0
O1721,C93,P3,2026-01-10,Saturday,0,2,39999,3999.9,10,35999.1,COD,1
O1722,C17,P5,2026-03-12,Thursday,12,3,3499,699.8000000000001,20,2799.2,UPI,0
O1723,C95,P3,2026-01-01,Thursday,10,1,39999,0.0,0,39999.0,UPI,0
O1724,C51,P3,2026-02-24,Tuesday,3,2,39999,11999.699999999999,30,27999.300000000003,COD,1
O1725,C59,P4,2026-03-05,Thursday,10,1,24990,2499.0,10,22491.0,COD,1
O1726,C7,P4,2026-03-23,Monday,1,3,24990,9996.0,40,14994.0,UPI,0
O1727,C18,P2,2026-02-17,Tuesday,8,2,1799,539.6999999999999,30,1259.3000000000002,UPI,0
O1728,C28,P4,2026-01-16,Friday,11,2,24990,4998.0,20,19992.0,Card,0
O1729,C92,P6,2026-01-30,Friday,16,1,3199,319.90000000000003,10,2879.1,UPI,0
O1730,C95,P5,2026-03-14,Saturday,5,2,3499,699.8000000000001,20,2799.2,UPI,0
O1731,C17,P3,2026-01-18,Sunday,0,2,39999,11999.699999999999,30,27999.300000000003,Card,0
O1732,C38,P1,2026-02-21,Saturday,15,2,11999,1199.9,10,10799.1,UPI,0
O1733,C60,P4,2026-03-30,Monday,0,2,24990,9996.0,40,14994.0,Card,0
O1734,C45,P1,2026-01-04,Sunday,21,3,11999,4799.6,40,7199.4,COD,1
O1735,C42,P2,2026-02-02,Monday,0,2,1799,179.9,10,1619.1,Card,0
O1736,C4,P6,2026-04-01,Wednesday,10,2,3199,639.8000000000001,20,2559.2,COD,1
O1737,C40,P1,2026-03-03,Tuesday,6,2,11999,1199.9,10,10799.1,UPI,0
O1738,C100,P3,2026-03-01,Sunday,11,3,39999,11999.699999999999,30,27999.300000000003,UPI,0
O1739,C85,P5,2026-03-11,Wednesday,11,1,3499,699.8000000000001,20,2799.2,UPI,0
O1740,C91,P6,2026-01-02,Friday,6,3,3199,319.90000000000003,10,2879.1,COD,1
O1741,C14,P4,2026-03-28,Saturday,12,2,24990,7497.0,30,17493.0,COD,1
O1742,C41,P3,2026-01-11,Sunday,12,1,39999,11999.699999999999,30,27999.300000000003,COD,1
O1743,C27,P1,2026-01-24,Saturday,8,2,11999,3599.7,30,8399.3,Card,0
O1744,C38,P2,2026-03-13,Friday,0,3,1799,179.9,10,1619.1,Card,0
O1745,C91,P3,2026-03-20,Friday,17,2,39999,0.0,0,39999.0,Card,0
O1746,C84,P5,2026-01-24,Saturday,17,1,3499,349.90000000000003,10,3149.1,Card,0
O1747,C13,P2,2026-02-23,Monday,14,2,1799,359.8,20,1439.2,COD,1
O1748,C72,P1,2026-03-22,Sunday,18,2,11999,0.0,0,11999.0,UPI,0
O1749,C67,P3,2026-02-16,Monday,13,1,39999,3999.9,10,35999.1,COD,1
O1750,C66,P4,2026-01-10,Saturday,11,2,24990,2499.0,10,22491.0,Card,0
O1751,C75,P2,2026-01-25,Sunday,7,1,1799,179.9,10,1619.1,COD,1
O1752,C69,P1,2026-01-15,Thursday,19,3,11999,1199.9,10,10799.1,UPI,0
O1753,C13,P2,2026-03-13,Friday,9,3,1799,179.9,10,1619.1,Card,0
O1754,C89,P3,2026-01-17,Saturday,0,3,39999,0.0,0,39999.0,UPI,0
O1755,C6,P2,2026-02-12,Thursday,19,2,1799,359.8,20,1439.2,Card,0
O1756,C81,P2,2026-02-09,Monday,18,2,1799,359.8,20,1439.2,COD,1
O1757,C90,P1,2026-01-13,Tuesday,18,1,11999,1199.9,10,10799.1,UPI,0
O1758,C27,P4,2026-02-05,Thursday,15,2,24990,2499.0,10,22491.0,Card,0
O1759,C53,P3,2026-01-30,Friday,0,1,39999,15999.6,40,23999.4,Card,0
O1760,C12,P3,2026-02-15,Sunday,22,1,39999,7999.8,20,31999.2,UPI,0
O1761,C15,P3,2026-01-31,Saturday,21,1,39999,15999.6,40,23999.4,UPI,0
O1762,C80,P2,2026-02-02,Monday,4,1,1799,0.0,0,1799.0,Card,0
O1763,C88,P1,2026-03-17,Tuesday,5,3,11999,0.0,0,11999.0,UPI,0
O1764,C92,P6,2026-01-22,Thursday,18,3,3199,1279.6000000000001,40,1919.3999999999999,UPI,0
O1765,C11,P1,2026-02-07,Saturday,13,2,11999,0.0,0,11999.0,Card,0
O1766,C22,P5,2026-02-11,Wednesday,22,2,3499,1049.7,30,2449.3,COD,1
O1767,C59,P4,2026-01-22,Thursday,11,2,24990,2499.0,10,22491.0,Card,0
O1768,C56,P3,2026-01-02,Friday,3,3,39999,3999.9,10,35999.1,UPI,0
O1769,C22,P4,2026-02-02,Monday,5,3,24990,0.0,0,24990.0,COD,1
O1770,C46,P4,2026-01-02,Friday,19,3,24990,7497.0,30,17493.0,UPI,0
O1771,C59,P2,2026-03-16,Monday,11,2,1799,179.9,10,1619.1,COD,1
O1772,C85,P1,2026-01-11,Sunday,18,1,11999,1199.9,10,10799.1,UPI,0
O1773,C36,P3,2026-03-30,Monday,1,2,39999,0.0,0,39999.0,Card,0
O1774,C29,P2,2026-02-23,Monday,1,2,1799,539.6999999999999,30,1259.3000000000002,COD,1
O1775,C20,P6,2026-03-01,Sunday,5,1,3199,639.8000000000001,20,2559.2,UPI,0
O1776,C14,P6,2026-01-26,Monday,13,1,3199,0.0,0,3199.0,Card,0
O1777,C9,P1,2026-02-19,Thursday,11,2,11999,2399.8,20,9599.2,COD,1
O1778,C45,P2,2026-02-24,Tuesday,22,1,1799,359.8,20,1439.2,Card,0
O1779,C70,P6,2026-01-13,Tuesday,16,3,3199,959.6999999999999,30,2239.3,COD,1
O1780,C47,P4,2026-01-22,Thursday,9,3,24990,2499.0,10,22491.0,UPI,0
O1781,C30,P3,2026-02-12,Thursday,6,3,39999,11999.699999999999,30,27999.300000000003,Card,0
O1782,C12,P4,2026-02-17,Tuesday,23,1,24990,7497.0,30,17493.0,COD,1
O1783,C35,P5,2026-01-09,Friday,20,1,3499,0.0,0,3499.0,Card,0
O1784,C3,P4,2026-01-12,Monday,12,3,24990,4998.0,20,19992.0,COD,1
O1785,C83,P2,2026-01-07,Wednesday,9,2,1799,539.6999999999999,30,1259.3000000000002,Card,0
O1786,C68,P1,2026-02-18,Wednesday,2,3,11999,3599.7,30,8399.3,Card,0
O1787,C93,P6,2026-02-21,Saturday,17,1,3199,639.8000000000001,20,2559.2,Card,0
O1788,C91,P5,2026-03-31,Tuesday,5,3,3499,0.0,0,3499.0,COD,1
O1789,C59,P6,2026-02-24,Tuesday,1,2,3199,0.0,0,3199.0,COD,1
O1790,C25,P6,2026-02-26,Thursday,21,1,3199,0.0,0,3199.0,UPI,0
O1791,C100,P3,2026-03-02,Monday,18,3,39999,7999.8,20,31999.2,COD,1
O1792,C94,P6,2026-03-28,Saturday,19,1,3199,959.6999999999999,30,2239.3,UPI,0
O1793,C92,P5,2026-03-23,Monday,10,1,3499,699.8000000000001,20,2799.2,Card,0
O1794,C63,P1,2026-03-11,Wednesday,12,3,11999,3599.7,30,8399.3,COD,1
O1795,C5,P5,2026-03-02,Monday,6,3,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O1796,C61,P4,2026-03-31,Tuesday,10,1,24990,2499.0,10,22491.0,UPI,0
O1797,C81,P1,2026-03-17,Tuesday,9,1,11999,0.0,0,11999.0,COD,1
O1798,C51,P1,2026-03-18,Wednesday,22,1,11999,0.0,0,11999.0,UPI,0
O1799,C92,P5,2026-02-13,Friday,17,2,3499,349.90000000000003,10,3149.1,COD,1
O1800,C97,P4,2026-02-05,Thursday,21,1,24990,0.0,0,24990.0,Card,0
O1801,C48,P3,2026-02-19,Thursday,20,2,39999,7999.8,20,31999.2,Card,0
O1802,C93,P4,2026-03-16,Monday,23,3,24990,2499.0,10,22491.0,Card,0
O1803,C33,P2,2026-01-20,Tuesday,13,3,1799,359.8,20,1439.2,COD,1
O1804,C94,P2,2026-02-28,Saturday,5,2,1799,179.9,10,1619.1,Card,0
O1805,C59,P2,2026-03-26,Thursday,0,2,1799,179.9,10,1619.1,Card,0
O1806,C96,P5,2026-03-11,Wednesday,0,2,3499,1399.6000000000001,40,2099.3999999999996,Card,0
O1807,C58,P5,2026-01-18,Sunday,0,1,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O1808,C59,P3,2026-02-05,Thursday,8,1,39999,7999.8,20,31999.2,Card,0
O1809,C28,P4,2026-01-01,Thursday,2,1,24990,0.0,0,24990.0,Card,0
O1810,C9,P2,2026-01-28,Wednesday,13,3,1799,0.0,0,1799.0,Card,0
O1811,C63,P2,2026-03-14,Saturday,14,2,1799,0.0,0,1799.0,COD,1
O1812,C39,P3,2026-03-30,Monday,9,1,39999,7999.8,20,31999.2,UPI,0
O1813,C74,P4,2026-01-03,Saturday,7,2,24990,4998.0,20,19992.0,Card,0
O1814,C26,P5,2026-02-21,Saturday,13,1,3499,349.90000000000003,10,3149.1,COD,1
O1815,C45,P2,2026-03-16,Monday,9,3,1799,539.6999999999999,30,1259.3000000000002,Card,0
O1816,C94,P5,2026-03-14,Saturday,19,1,3499,0.0,0,3499.0,UPI,0
O1817,C97,P4,2026-03-20,Friday,18,3,24990,2499.0,10,22491.0,Card,0
O1818,C72,P4,2026-02-27,Friday,19,1,24990,4998.0,20,19992.0,UPI,0
O1819,C35,P5,2026-03-19,Thursday,7,1,3499,699.8000000000001,20,2799.2,COD,1
O1820,C34,P1,2026-01-09,Friday,9,2,11999,0.0,0,11999.0,Card,0
O1821,C91,P5,2026-01-05,Monday,9,3,3499,1399.6000000000001,40,2099.3999999999996,COD,1
O1822,C45,P2,2026-03-02,Monday,4,1,1799,719.6,40,1079.4,Card,0
O1823,C84,P3,2026-03-31,Tuesday,4,2,39999,0.0,0,39999.0,UPI,0
O1824,C67,P1,2026-02-24,Tuesday,13,3,11999,0.0,0,11999.0,Card,0
O1825,C76,P2,2026-03-10,Tuesday,4,1,1799,0.0,0,1799.0,UPI,0
O1826,C30,P2,2026-03-09,Monday,13,3,1799,359.8,20,1439.2,UPI,0
O1827,C32,P4,2026-01-21,Wednesday,10,1,24990,0.0,0,24990.0,Card,0
O1828,C48,P3,2026-01-26,Monday,20,1,39999,0.0,0,39999.0,UPI,0
O1829,C65,P6,2026-03-21,Saturday,23,3,3199,1279.6000000000001,40,1919.3999999999999,Card,0
O1830,C81,P1,2026-02-07,Saturday,9,2,11999,3599.7,30,8399.3,UPI,0
O1831,C99,P4,2026-01-29,Thursday,10,1,24990,0.0,0,24990.0,Card,0
O1832,C8,P5,2026-02-15,Sunday,2,2,3499,349.90000000000003,10,3149.1,Card,0
