order_id,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time
O1521,Express,BlueDart,Lucknow,Hyderabad,1,1,0,81,0,2,0.26,2.95
O1522,Express,Ecom Express,Delhi,Jaipur,3,4,1,760,0,3,0.37,1.02
O1523,Standard,BlueDart,Chennai,Chennai,3,4,1,1458,1,2,0.27,2.23
O1524,Standard,BlueDart,Chennai,Jaipur,6,6,0,174,0,2,0.09,1.29
O1525,Express,BlueDart,Hyderabad,Mumbai,2,2,0,1104,1,2,0.07,1.73
O1526,Express,Delhivery,Chennai,Hyderabad,3,4,1,69,0,1,0.3,1.5
O1527,Standard,Ecom Express,Mumbai,Kolkata,3,3,0,55,0,1,0.25,2.61
O1528,Same-Day,Delhivery,Chennai,Jaipur,0,1,1,1824,1,1,0.39,1.44
O1529,Standard,Ecom Express,Mumbai,Chennai,3,4,1,1061,1,2,0.15,2.97
O1530,Same-Day,BlueDart,Chennai,Lucknow,0,0,0,649,0,2,0.06,1.72
O1531,Standard,BlueDart,Hyderabad,Mumbai,3,4,1,1657,1,1,0.16,1.21
O1532,Express,BlueDart,Bangalore,Hyderabad,1,2,1,1943,1,2,0.33,1.05
O1533,Standard,Ecom Express,Chennai,Kolkata,3,4,1,1242,1,1,0.2,2.26
O1534,Express,Delhivery,Bangalore,Hyderabad,1,1,0,464,0,2,0.17,2.9
O1535,Express,BlueDart,Mumbai,Hyderabad,1,1,0,59,0,1,0.13,1.79
O1536,Standard,BlueDart,Jaipur,Kolkata,3,4,1,580,0,3,0.31,2.63
O1537,Express,Delhivery,Bangalore,Kolkata,3,4,1,147,0,2,0.35,1.01
O1538,Standard,Delhivery,Lucknow,Chennai,6,6,0,646,0,3,0.08,2.86
O1539,Same-Day,BlueDart,Mumbai,Lucknow,0,0,0,79,0,2,0.13,2.18
O1540,Standard,BlueDart,Delhi,Delhi,5,6,1,1364,1,1,0.29,1.22
O1541,Standard,Ecom Express,Delhi,Mumbai,4,5,1,742,0,2,0.31,2.96
O1542,Standard,Ecom Express,Chennai,Bangalore,6,6,0,1331,1,2,0.22,1.31
O1543,Standard,BlueDart,Kolkata,Lucknow,4,4,0,1628,1,3,0.11,2.24
O1544,Standard,BlueDart,Hyderabad,Chennai,6,6,0,1364,1,1,0.27,1.96
O1545,Express,BlueDart,Lucknow,Delhi,2,2,0,17,0,3,0.08,2.76
O1546,Standard,BlueDart,Chennai,Mumbai,3,4,1,810,1,2,0.2,2.19
O1547,Express,Ecom Express,Hyderabad,Hyderabad,3,4,1,1291,1,2,0.32,1.95
O1548,Same-Day,Ecom Express,Bangalore,Kolkata,1,3,2,1958,1,2,0.16,2.85
O1549,Same-Day,BlueDart,Jaipur,Bangalore,0,3,3,1370,1,1,0.25,2.69
O1550,Same-Day,Ecom Express,Delhi,Kolkata,0,0,0,290,0,3,0.24,2.06
O1551,Standard,BlueDart,Lucknow,Bangalore,3,3,0,1570,1,1,0.1,2.86
O1552,Standard,BlueDart,Jaipur,Kolkata,3,7,4,1016,1,1,0.3,1.25
O1553,Same-Day,BlueDart,Mumbai,Hyderabad,0,1,1,846,1,2,0.25,2.28
O1554,Standard,BlueDart,Hyderabad,Lucknow,3,4,1,323,0,2,0.28,1.63
O1555,Express,Ecom Express,Mumbai,Bangalore,2,2,0,1740,1,3,0.19,1.46
O1556,Standard,Delhivery,Lucknow,Jaipur,6,7,1,1653,1,3,0.22,2.69
O1557,Standard,Ecom Express,Chennai,Lucknow,4,6,2,646,0,1,0.35,2.49
O1558,Express,Delhivery,Bangalore,Delhi,3,3,0,236,0,2,0.11,2.21
O1559,Standard,Ecom Express,Bangalore,Jaipur,6,7,1,179,0,3,0.38,2.4
O1560,Standard,Ecom Express,Chennai,Lucknow,3,3,0,356,0,2,0.29,1.94
O1561,Express,Ecom Express,Kolkata,Kolkata,2,6,4,1489,1,2,0.31,2.18
O1562,Express,BlueDart,Kolkata,Bangalore,3,4,1,405,0,1,0.29,2.29
O1563,Standard,Delhivery,Hyderabad,Bangalore,5,5,0,1402,1,3,0.18,1.3
O1564,Standard,Delhivery,Bangalore,Kolkata,6,8,2,218,0,1,0.29,1.72
O1565,Same-Day,Ecom Express,Lucknow,Kolkata,0,1,1,1188,1,1,0.39,2.68
O1566,Express,Ecom Express,Jaipur,Jaipur,3,3,0,1471,1,2,0.24,1.58
O1567,Standard,Ecom Express,Lucknow,Bangalore,4,4,0,18,0,2,0.26,1.14
O1568,Standard,BlueDart,Mumbai,Mumbai,4,4,0,1293,1,3,0.23,1.04
O1569,Standard,Delhivery,Hyderabad,Delhi,5,7,2,1415,1,3,0.16,1.42
O1570,Standard,Ecom Express,Hyderabad,Jaipur,4,6,2,497,0,3,0.22,1.28
O1571,Same-Day,Ecom Express,Mumbai,Delhi,0,1,1,1181,1,2,0.33,1.44
O1572,Standard,BlueDart,Chennai,Lucknow,6,7,1,1493,1,2,0.17,1.04
O1573,Express,Ecom Express,Bangalore,Delhi,1,1,0,67,0,1,0.13,2.31
O1574,Standard,Delhivery,Mumbai,Jaipur,6,7,1,1705,1,2,0.15,2.64
O1575,Same-Day,Ecom Express,Kolkata,Chennai,1,2,1,207,0,2,0.19,1.49
O1576,Standard,Ecom Express,Chennai,Lucknow,5,5,0,1035,1,1,0.14,1.54
O1577,Standard,Ecom Express,Kolkata,Bangalore,6,7,1,833,1,1,0.34,1.17
O1578,Standard,Ecom Express,Delhi,Chennai,5,6,1,1042,1,2,0.16,1.16
O1579,Express,Ecom Express,Bangalore,Hyderabad,1,1,0,45,0,3,0.24,1.94
O1580,Express,BlueDart,Chennai,Chennai,1,1,0,369,0,3,0.23,2.19
O1581,Express,Delhivery,Hyderabad,Hyderabad,3,3,0,838,1,2,0.3,2.59
O1582,Standard,Ecom Express,Mumbai,Mumbai,5,5,0,962,1,1,0.3,1.0
O1583,Standard,Delhivery,Hyderabad,Chennai,6,9,3,1871,1,1,0.24,2.04
O1584,Standard,Ecom Express,Hyderabad,Mumbai,5,5,0,944,1,1,0.22,2.84
O1585,Express,BlueDart,Delhi,Bangalore,3,3,0,244,0,2,0.08,2.81
O1586,Standard,Ecom Express,Kolkata,Lucknow,4,4,0,437,0,1,0.18,2.47
O1587,Express,Ecom Express,Lucknow,Jaipur,2,2,0,1054,1,2,0.22,1.1
O1588,Express,Ecom Express,Chennai,Hyderabad,2,3,1,490,0,2,0.23,2.37
O1589,Standard,Ecom Express,Jaipur,Delhi,5,5,0,230,0,1,0.15,2.54
O1590,Express,BlueDart,Bangalore,Chennai,2,2,0,1579,1,3,0.11,1.68
O1591,Same-Day,BlueDart,Jaipur,Jaipur,1,1,0,1960,1,2,0.18,1.63
O1592,Standard,Ecom Express,Chennai,Lucknow,5,6,1,858,1,1,0.4,2.35
O1593,Standard,BlueDart,Jaipur,Mumbai,3,3,0,911,1,1,0.27,2.37
O1594,Same-Day,Delhivery,Hyderabad,Bangalore,0,0,0,1012,1,3,0.23,1.64
O1595,Standard,Ecom Express,Bangalore,Chennai,6,7,1,1196,1,3,0.2,1.17
O1596,Standard,BlueDart,Lucknow,Hyderabad,5,7,2,405,0,1,0.22,2.38
O1597,Standard,Delhivery,Hyderabad,Bangalore,5,7,2,992,1,3,0.24,1.74
O1598,Standard,BlueDart,Chennai,Hyderabad,4,7,3,80,0,2,0.35,1.22
O1599,Same-Day,BlueDart,Kolkata,Delhi,0,0,0,1964,1,1,0.16,1.81
O1600,Express,BlueDart,Jaipur,Kolkata,3,4,1,1334,1,3,0.32,1.5
O1601,Standard,BlueDart,Jaipur,Delhi,5,5,0,1194,1,1,0.17,1.97
O1602,Standard,Ecom Express,Bangalore,Bangalore,4,4,0,480,0,2,0.22,1.82
O1603,Standard,BlueDart,Bangalore,Kolkata,6,6,0,1163,1,1,0.29,1.37
O1604,Standard,Ecom Express,Mumbai,Lucknow,5,8,3,1390,1,2,0.32,1.35
O1605,Standard,Delhivery,Jaipur,Bangalore,5,6,1,638,0,1,0.33,2.1
O1606,Express,Ecom Express,Jaipur,Delhi,3,4,1,1509,1,3,0.3,1.22
O1607,Express,Delhivery,Delhi,Bangalore,1,2,1,331,0,3,0.21,1.93
O1608,Standard,BlueDart,Delhi,Delhi,5,5,0,590,0,3,0.28,1.12
O1609,Standard,BlueDart,Jaipur,Chennai,3,4,1,347,0,3,0.25,2.01
O1610,Standard,BlueDart,Delhi,Mumbai,6,13,7,841,1,3,0.31,2.83
O1611,Same-Day,BlueDart,Bangalore,Jaipur,1,1,0,1131,1,2,0.05,2.39
O1612,Standard,Delhivery,Lucknow,Bangalore,6,7,1,963,1,1,0.29,1.31
O1613,Same-Day,BlueDart,Mumbai,Mumbai,0,0,0,1835,1,2,0.06,1.68
O1614,Standard,Delhivery,Mumbai,Hyderabad,3,4,1,690,0,3,0.36,2.28
O1615,Express,Delhivery,Delhi,Kolkata,3,4,1,1721,1,2,0.18,2.37
O1616,Express,Ecom Express,Chennai,Delhi,1,2,1,1722,1,3,0.15,1.88
O1617,Standard,Ecom Express,Mumbai,Bangalore,6,7,1,1791,1,3,0.39,1.94
O1618,Standard,BlueDart,Lucknow,Kolkata,4,4,0,874,1,3,0.09,2.82
O1619,Same-Day,Delhivery,Lucknow,Hyderabad,1,1,0,2000,1,1,0.25,1.99
O1620,Standard,Ecom Express,Hyderabad,Bangalore,3,8,5,767,0,3,0.32,1.35
O1621,Express,BlueDart,Chennai,Mumbai,3,3,0,1850,1,3,0.17,2.39
O1622,Standard,BlueDart,Chennai,Chennai,4,4,0,1782,1,1,0.14,1.77
O1623,Express,BlueDart,Bangalore,Kolkata,1,2,1,581,0,3,0.36,1.19
O1624,Standard,Ecom Express,Lucknow,Delhi,6,7,1,1621,1,2,0.28,2.49
O1625,Express,BlueDart,Bangalore,Delhi,3,3,0,660,0,2,0.18,2.23
O1626,Standard,Ecom Express,Jaipur,Hyderabad,5,5,0,563,0,1,0.12,1.09
O1627,Same-Day,BlueDart,Hyderabad,Mumbai,1,2,1,59,0,2,0.19,1.88
O1628,Standard,Delhivery,Chennai,Hyderabad,3,3,0,1421,1,2,0.22,2.79
O1629,Same-Day,Ecom Express,Hyderabad,Chennai,0,0,0,1681,1,1,0.25,1.91
O1630,Standard,Delhivery,Bangalore,Kolkata,3,9,6,1816,1,2,0.36,1.59
O1631,Standard,BlueDart,Chennai,Mumbai,3,5,2,1475,1,3,0.33,1.56
O1632,Standard,Ecom Express,Chennai,Bangalore,4,4,0,1200,1,3,0.17,2.59
O1633,Express,BlueDart,Delhi,Delhi,1,3,2,943,1,3,0.36,1.36
O1634,Express,Ecom Express,Lucknow,Jaipur,3,3,0,1888,1,2,0.13,1.56
O1635,Standard,Ecom Express,Hyderabad,Delhi,5,5,0,1984,1,2,0.3,2.83
O1636,Express,BlueDart,Hyderabad,Kolkata,2,2,0,1363,1,3,0.2,1.22
O1637,Express,BlueDart,Jaipur,Hyderabad,2,2,0,1618,1,1,0.28,1.14
O1638,Same-Day,BlueDart,Bangalore,Hyderabad,0,0,0,1449,1,3,0.15,2.23
O1639,Same-Day,BlueDart,Hyderabad,Lucknow,0,0,0,214,0,1,0.06,2.67
O1640,Standard,BlueDart,Hyderabad,Delhi,3,5,2,1104,1,1,0.35,1.21
O1641,Standard,BlueDart,Jaipur,Bangalore,6,6,0,1120,1,1,0.13,2.76
O1642,Standard,Delhivery,Bangalore,Lucknow,5,6,1,1056,1,1,0.31,2.1
O1643,Express,Delhivery,Kolkata,Kolkata,1,3,2,1878,1,3,0.22,2.18
O1644,Express,BlueDart,Lucknow,Delhi,1,1,0,1104,1,1,0.13,1.09
O1645,Express,Delhivery,Hyderabad,Lucknow,3,4,1,1111,1,3,0.19,1.03
O1646,Express,BlueDart,Delhi,Jaipur,2,2,0,605,0,2,0.29,2.4
O1647,Standard,BlueDart,Hyderabad,Jaipur,6,7,1,64,0,2,0.26,1.16
O1648,Express,Ecom Express,Kolkata,Hyderabad,1,2,1,549,0,2,0.21,2.78
O1649,Standard,Delhivery,Kolkata,Chennai,6,7,1,1028,1,3,0.24,2.17
O1650,Standard,BlueDart,Lucknow,Kolkata,6,6,0,456,0,1,0.13,1.33
O1651,Same-Day,Ecom Express,Hyderabad,Delhi,1,1,0,705,0,3,0.25,2.78
O1652,Standard,BlueDart,Jaipur,Mumbai,3,3,0,217,0,3,0.25,1.57
O1653,Standard,BlueDart,Jaipur,Delhi,5,7,2,783,0,2,0.34,1.41
O1654,Standard,BlueDart,Bangalore,Kolkata,5,6,1,1119,1,1,0.31,1.85
O1655,Express,BlueDart,Chennai,Lucknow,2,3,1,1198,1,1,0.27,1.05
O1656,Standard,Ecom Express,Bangalore,Mumbai,3,3,0,179,0,3,0.08,2.44
O1657,Express,BlueDart,Mumbai,Delhi,1,2,1,1119,1,1,0.29,1.03
O1658,Standard,Delhivery,Delhi,Delhi,4,4,0,941,1,3,0.21,1.98
O1659,Express,BlueDart,Chennai,Delhi,2,3,1,1901,1,2,0.39,1.68
O1660,Standard,Ecom Express,Jaipur,Delhi,5,6,1,57,0,1,0.29,2.26
O1661,Standard,Ecom Express,Kolkata,Delhi,5,6,1,1843,1,1,0.33,2.33
O1662,Standard,Delhivery,Jaipur,Hyderabad,6,7,1,1836,1,3,0.23,2.75
O1663,Express,BlueDart,Delhi,Hyderabad,1,1,0,618,0,1,0.25,1.08
O1664,Standard,Ecom Express,Kolkata,Kolkata,5,8,3,953,1,3,0.36,1.34
O1665,Standard,Delhivery,Chennai,Mumbai,5,5,0,24,0,3,0.26,2.57
O1666,Express,Delhivery,Kolkata,Bangalore,3,3,0,186,0,2,0.19,2.17
O1667,Standard,Delhivery,Kolkata,Lucknow,6,6,0,1249,1,2,0.15,1.17
O1668,Same-Day,Ecom Express,Kolkata,Jaipur,0,0,0,1643,1,2,0.07,1.43
O1669,Same-Day,Delhivery,Mumbai,Jaipur,1,1,0,880,1,1,0.06,1.33
O1670,Standard,Ecom Express,Bangalore,Mumbai,3,8,5,463,0,3,0.29,2.06
O1671,Same-Day,Ecom Express,Bangalore,Kolkata,1,2,1,1662,1,3,0.19,2.34
O1672,Standard,BlueDart,Lucknow,Lucknow,3,4,1,910,1,1,0.4,2.95
O1673,Same-Day,Ecom Express,Mumbai,Bangalore,1,5,4,179,0,3,0.35,1.96
O1674,Express,BlueDart,Kolkata,Jaipur,1,1,0,494,0,2,0.06,1.99
O1675,Express,Delhivery,Kolkata,Jaipur,2,2,0,123,0,3,0.26,1.92
O1676,Standard,Ecom Express,Mumbai,Bangalore,4,4,0,245,0,1,0.21,2.71
O1677,Standard,BlueDart,Jaipur,Kolkata,3,5,2,1959,1,2,0.16,1.69
O1678,Standard,Delhivery,Lucknow,Bangalore,6,6,0,1410,1,1,0.06,1.22
O1679,Express,Delhivery,Hyderabad,Delhi,3,3,0,1019,1,1,0.1,1.43
O1680,Express,Ecom Express,Delhi,Jaipur,2,3,1,589,0,1,0.27,2.2
O1681,Standard,Delhivery,Kolkata,Kolkata,4,5,1,296,0,3,0.39,2.49
O1682,Standard,Ecom Express,Delhi,Hyderabad,4,8,4,1275,1,1,0.26,2.09
O1683,Express,Ecom Express,Bangalore,Delhi,2,2,0,1803,1,1,0.11,1.47
O1684,Standard,Ecom Express,Chennai,Delhi,6,8,2,867,1,1,0.25,1.98
O1685,Express,BlueDart,Jaipur,Lucknow,1,1,0,221,0,1,0.08,1.72
O1686,Same-Day,Delhivery,Mumbai,Delhi,0,0,0,1539,1,3,0.13,1.43
O1687,Standard,BlueDart,Mumbai,Delhi,6,7,1,1108,1,1,0.28,1.33
O1688,Standard,Delhivery,Jaipur,Bangalore,6,8,2,1994,1,3,0.34,2.85
O1689,Same-Day,BlueDart,Kolkata,Bangalore,1,6,5,1657,1,3,0.25,1.85
O1690,Standard,Delhivery,Hyderabad,Lucknow,3,3,0,1235,1,3,0.14,2.17
O1691,Standard,BlueDart,Bangalore,Lucknow,6,6,0,1528,1,3,0.13,2.36
O1692,Standard,Ecom Express,Mumbai,Mumbai,4,11,7,534,0,1,0.2,2.61
O1693,Standard,Delhivery,Jaipur,Jaipur,5,7,2,391,0,1,0.35,2.86
O1694,Express,BlueDart,Jaipur,Mumbai,2,2,0,1799,1,2,0.19,1.59
O1695,Standard,Delhivery,Jaipur,Hyderabad,6,7,1,272,0,3,0.37,2.78
O1696,Express,Ecom Express,Delhi,Delhi,1,1,0,559,0,1,0.13,1.24
O1697,Standard,Delhivery,Bangalore,Hyderabad,4,8,4,870,1,1,0.26,1.93
O1698,Standard,Delhivery,Bangalore,Jaipur,5,5,0,1308,1,2,0.27,2.56
O1699,Standard,BlueDart,Kolkata,Mumbai,5,7,2,360,0,1,0.35,2.77
O1700,Express,Ecom Express,Lucknow,Jaipur,2,2,0,351,0,3,0.3,1.25
O1701,Standard,BlueDart,Mumbai,Chennai,6,6,0,1818,1,1,0.14,2.12
O1702,Express,Delhivery,Lucknow,Lucknow,1,2,1,1387,1,3,0.29,1.23
O1703,Express,Ecom Express,Hyderabad,Chennai,2,2,0,532,0,1,0.24,1.91
O1704,Standard,Ecom Express,Kolkata,Chennai,6,6,0,440,0,3,0.1,1.99
O1705,Express,BlueDart,Mumbai,Lucknow,3,3,0,1386,1,3,0.09,1.48
O1706,Express,Delhivery,Delhi,Bangalore,1,1,0,1542,1,2,0.17,2.94
O1707,Standard,Ecom Express,Kolkata,Lucknow,6,13,7,1495,1,2,0.17,1.61
O1708,Same-Day,Delhivery,Lucknow,Bangalore,0,1,1,391,0,1,0.35,1.97
O1709,Express,Delhivery,Bangalore,Chennai,3,3,0,1448,1,2,0.25,2.59
O1710,Standard,BlueDart,Chennai,Delhi,5,5,0,1038,1,3,0.16,1.82
O1711,Standard,BlueDart,Jaipur,Chennai,5,5,0,126,0,2,0.16,1.85
O1712,Standard,BlueDart,Lucknow,Jaipur,3,3,0,1588,1,3,0.14,2.72
O1713,Standard,Delhivery,Hyderabad,Bangalore,4,4,0,129,0,1,0.26,1.78
O1714,Same-Day,BlueDart,Chennai,Hyderabad,1,1,0,461,0,1,0.23,1.45
O1715,Same-Day,Delhivery,Delhi,Kolkata,0,1,1,1330,1,2,0.33,1.4
O1716,Standard,Ecom Express,Jaipur,Kolkata,3,3,0,1479,1,3,0.28,1.39
O1717,Standard,Ecom Express,Hyderabad,Mumbai,5,5,0,270,0,2,0.08,2.57
O1718,Standard,Ecom Express,Lucknow,Jaipur,4,4,0,695,0,3,0.22,2.77
O1719,Standard,Ecom Express,Lucknow,Mumbai,5,5,0,296,0,1,0.12,1.38
O1720,Standard,BlueDart,Lucknow,Chennai,4,4,0,1097,1,3,0.21,1.03
O1721,Standard,BlueDart,Kolkata,Lucknow,3,6,3,982,1,2,0.23,2.66
O1722,Same-Day,Delhivery,Lucknow,Bangalore,1,1,0,1276,1,1,0.21,2.98
O1723,Express,Delhivery,Bangalore,Hyderabad,3,3,0,423,0,1,0.2,2.23
O1724,Standard,Ecom Express,Jaipur,Lucknow,4,5,1,169,0,2,0.35,2.56
O1725,Standard,Ecom Express,Bangalore,Bangalore,6,6,0,894,1,2,0.21,1.45
O1726,Express,Delhivery,Delhi,Chennai,1,1,0,1788,1,3,0.2,2.45
O1727,Standard,Delhivery,Delhi,Hyderabad,4,5,1,1085,1,1,0.23,2.13
O1728,Standard,BlueDart,Kolkata,Lucknow,5,5,0,426,0,3,0.12,1.4
O1729,Same-Day,BlueDart,Bangalore,Mumbai,1,1,0,746,0,3,0.17,1.06
O1730,Standard,BlueDart,Jaipur,Lucknow,3,3,0,1361,1,1,0.22,2.95
O1731,Standard,Ecom Express,Lucknow,Kolkata,4,5,1,1479,1,2,0.29,2.2
O1732,Standard,BlueDart,Jaipur,Lucknow,3,5,2,1193,1,3,0.39,1.05
O1733,Standard,Ecom Express,Hyderabad,Chennai,6,7,1,638,0,3,0.27,1.71
O1734,Standard,Ecom Express,Bangalore,Lucknow,3,6,3,996,1,3,0.2,1.19
O1735,Express,Delhivery,Chennai,Mumbai,3,3,0,1949,1,2,0.16,2.15
O1736,Express,Delhivery,Kolkata,Jaipur,1,1,0,1415,1,1,0.18,2.15
O1737,Standard,Ecom Express,Lucknow,Jaipur,5,5,0,1885,1,2,0.07,2.06
O1738,Same-Day,Ecom Express,Kolkata,Mumbai,1,1,0,507,0,3,0.1,1.08
O1739,Standard,BlueDart,Jaipur,Chennai,4,11,7,495,0,3,0.39,1.33
O1740,Standard,Delhivery,Mumbai,Delhi,5,5,0,519,0,3,0.14,1.06
O1741,Standard,Ecom Express,Chennai,Delhi,3,5,2,1072,1,2,0.26,2.81
O1742,Express,Delhivery,Mumbai,Jaipur,2,2,0,829,1,2,0.07,1.35
O1743,Standard,Ecom Express,Mumbai,Delhi,6,6,0,1436,1,3,0.19,2.28
O1744,Standard,Ecom Express,Jaipur,Chennai,3,3,0,647,0,3,0.23,1.8
O1745,Same-Day,BlueDart,Hyderabad,Mumbai,1,1,0,651,0,3,0.05,2.98
O1746,Standard,Ecom Express,Bangalore,Bangalore,5,5,0,1758,1,2,0.24,2.31
O1747,Standard,BlueDart,Mumbai,Mumbai,3,4,1,393,0,3,0.17,2.63
O1748,Standard,Delhivery,Lucknow,Lucknow,6,6,0,1095,1,1,0.18,2.28
O1749,Express,Ecom Express,Kolkata,Chennai,1,2,1,1453,1,1,0.27,2.82
O1750,Express,BlueDart,Kolkata,Lucknow,1,2,1,1976,1,1,0.39,1.08
O1751,Express,BlueDart,Kolkata,Kolkata,1,1,0,983,1,2,0.09,1.9
O1752,Express,Ecom Express,Delhi,Bangalore,1,1,0,144,0,3,0.06,1.46
O1753,Same-Day,Delhivery,Mumbai,Lucknow,1,1,0,1936,1,3,0.16,2.66
O1754,Express,Ecom Express,Hyderabad,Bangalore,3,3,0,1499,1,1,0.06,1.65
O1755,Express,Delhivery,Chennai,Hyderabad,2,2,0,1194,1,3,0.14,1.86
O1756,Standard,Ecom Express,Bangalore,Jaipur,3,4,1,1810,1,2,0.24,1.69
O1757,Standard,Ecom Express,Bangalore,Jaipur,4,4,0,1628,1,2,0.11,2.59
O1758,Express,BlueDart,Kolkata,Jaipur,3,6,3,1256,1,2,0.22,2.75
O1759,Express,BlueDart,Jaipur,Bangalore,3,3,0,76,0,3,0.19,2.37
O1760,Express,Ecom Express,Bangalore,Jaipur,2,2,0,533,0,2,0.21,1.91
O1761,Express,BlueDart,Jaipur,Jaipur,1,2,1,652,0,2,0.3,2.76
O1762,Express,BlueDart,Mumbai,Bangalore,2,2,0,1926,1,2,0.3,2.34
O1763,Standard,BlueDart,Jaipur,Chennai,3,3,0,280,0,1,0.08,1.78
O1764,Standard,Ecom Express,Jaipur,Bangalore,6,10,4,896,1,2,0.31,1.25
O1765,Standard,Delhivery,Hyderabad,Kolkata,6,8,2,1687,1,1,0.33,1.3
O1766,Same-Day,BlueDart,Chennai,Chennai,1,1,0,315,0,3,0.15,1.13
O1767,Standard,BlueDart,Hyderabad,Jaipur,5,5,0,1587,1,1,0.1,1.24
O1768,Express,Delhivery,Hyderabad,Lucknow,1,2,1,679,0,1,0.18,2.44
O1769,Express,Ecom Express,Mumbai,Mumbai,1,2,1,1891,1,2,0.38,2.28
O1770,Standard,Ecom Express,Lucknow,Bangalore,6,6,0,1053,1,2,0.2,2.09
O1771,Standard,Delhivery,Hyderabad,Kolkata,4,4,0,202,0,2,0.21,2.13
O1772,Standard,BlueDart,Delhi,Delhi,3,4,1,1033,1,2,0.19,1.82
O1773,Standard,BlueDart,Delhi,Jaipur,4,5,1,1396,1,2,0.2,2.4
O1774,Express,BlueDart,Chennai,Jaipur,1,2,1,405,0,2,0.34,1.26
O1775,Standard,Ecom Express,Bangalore,Kolkata,3,3,0,1846,1,2,0.06,1.5
O1776,Standard,BlueDart,Bangalore,Hyderabad,6,11,5,330,0,3,0.18,2.09
O1777,Same-Day,Ecom Express,Hyderabad,Bangalore,0,0,0,1485,1,3,0.28,2.11
O1778,Standard,Ecom Express,Mumbai,Mumbai,6,6,0,267,0,2,0.25,1.53
O1779,Standard,Ecom Express,Jaipur,Lucknow,3,5,2,1654,1,2,0.24,1.92
O1780,Same-Day,Ecom Express,Kolkata,Bangalore,0,0,0,1223,1,1,0.11,1.49
O1781,Express,Ecom Express,Hyderabad,Delhi,1,1,0,1279,1,3,0.13,1.59
O1782,Express,BlueDart,Jaipur,Bangalore,3,3,0,1473,1,1,0.29,2.99
O1783,Standard,BlueDart,Bangalore,Chennai,6,9,3,1248,1,1,0.2,1.32
O1784,Standard,Ecom Express,Hyderabad,Jaipur,5,11,6,1145,1,2,0.29,1.62
O1785,Standard,BlueDart,Bangalore,Mumbai,3,3,0,457,0,1,0.22,1.9
O1786,Express,Delhivery,Hyderabad,Mumbai,1,1,0,1777,1,3,0.15,2.92
O1787,Standard,Delhivery,Bangalore,Hyderabad,6,6,0,278,0,2,0.23,1.72
O1788,Express,BlueDart,Kolkata,Hyderabad,3,3,0,345,0,1,0.07,1.4
O1789,Standard,BlueDart,Jaipur,Delhi,5,5,0,1189,1,2,0.07,2.93
O1790,Standard,Ecom Express,Hyderabad,Lucknow,4,5,1,962,1,2,0.21,2.9
O1791,Same-Day,Ecom Express,Kolkata,Chennai,1,1,0,1900,1,3,0.28,1.33
O1792,Express,BlueDart,Lucknow,Bangalore,1,1,0,432,0,1,0.17,1.92
O1793,Express,BlueDart,Mumbai,Kolkata,2,2,0,1168,1,2,0.11,2.19
O1794,Standard,Ecom Express,Bangalore,Jaipur,5,7,2,371,0,3,0.35,2.7
O1795,Express,Delhivery,Chennai,Mumbai,1,1,0,197,0,2,0.1,1.4
O1796,Standard,BlueDart,Mumbai,Lucknow,5,7,2,1203,1,2,0.34,2.81
O1797,Standard,Delhivery,Kolkata,Hyderabad,3,4,1,643,0,2,0.21,2.32
O1798,Standard,Ecom Express,Jaipur,Kolkata,6,6,0,1369,1,1,0.06,1.36
O1799,Standard,Ecom Express,Lucknow,Delhi,5,7,2,463,0,1,0.37,2.82
O1800,Standard,BlueDart,Bangalore,Lucknow,5,5,0,1878,1,1,0.08,1.67
O1801,Express,Delhivery,Jaipur,Bangalore,3,5,2,1027,1,3,0.24,2.02
O1802,Standard,BlueDart,Jaipur,Chennai,3,3,0,76,0,2,0.27,2.64
O1803,Express,Delhivery,Lucknow,Lucknow,2,2,0,565,0,2,0.26,2.32
O1804,Express,BlueDart,Chennai,Kolkata,3,4,1,690,0,2,0.34,1.7
O1805,Standard,Ecom Express,Delhi,Lucknow,5,5,0,1753,1,2,0.06,1.73
O1806,Express,BlueDart,Hyderabad,Jaipur,3,3,0,1489,1,3,0.21,1.67
O1807,Express,Delhivery,Kolkata,Kolkata,2,2,0,1139,1,1,0.18,1.4
O1808,Standard,BlueDart,Bangalore,Jaipur,4,4,0,387,0,3,0.28,2.62
O1809,Standard,Ecom Express,Jaipur,Delhi,4,5,1,118,0,1,0.19,2.98
O1810,Standard,Delhivery,Lucknow,Kolkata,3,3,0,98,0,3,0.2,1.41
O1811,Standard,BlueDart,Bangalore,Hyderabad,5,5,0,1331,1,1,0.1,2.71
O1812,Express,Ecom Express,Chennai,Chennai,3,3,0,1273,1,1,0.06,1.18
O1813,Same-Day,BlueDart,Chennai,Hyderabad,0,0,0,994,1,3,0.12,2.76
O1814,Standard,BlueDart,Lucknow,Kolkata,4,5,1,488,0,3,0.24,2.41
O1815,Express,Delhivery,Jaipur,Chennai,1,2,1,1942,1,1,0.2,1.93
O1816,Standard,Ecom Express,Delhi,Lucknow,6,9,3,128,0,1,0.37,1.8
O1817,Standard,BlueDart,Mumbai,Mumbai,4,4,0,1012,1,3,0.23,1.41
O1818,Express,Delhivery,Bangalore,Jaipur,1,1,0,689,0,3,0.25,1.81
