order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod
O1547,C812,P2,2025-08-18,Monday,7,1,1799,359.8,20,1439.2,COD,1
O1548,C570,P6,2025-02-20,Thursday,4,1,3199,959.7,30,2239.3,UPI,0
O1549,C511,P3,2025-07-19,Saturday,2,1,39999,0.0,0,39999.0,Card,0
O1550,C647,P6,2025-04-09,Wednesday,23,1,3199,607.81,19,2591.19,COD,1
O1551,C360,P6,2025-12-07,Sunday,17,2,3199,2559.2,40,3838.8,UPI,0
O1552,C740,P3,2025-02-07,Friday,11,1,39999,7999.8,20,31999.2,COD,1
O1553,C255,P5,2025-09-29,Monday,12,2,3499,559.84,8,6438.16,UPI,0
O1554,C589,P6,2025-11-18,Tuesday,20,1,3199,287.91,9,2911.09,Card,0
O1555,C803,P4,2025-11-17,Monday,7,1,24990,0.0,0,24990.0,COD,1
O1556,C867,P1,2025-06-25,Wednesday,19,2,11999,2399.8,10,21598.2,Card,0
O1557,C907,P6,2025-10-18,Saturday,9,1,3199,319.9,10,2879.1,UPI,0
O1558,C874,P3,2025-12-27,Saturday,7,1,39999,12399.69,31,27599.31,COD,1
O1559,C672,P2,2025-09-24,Wednesday,21,1,1799,539.7,30,1259.3,COD,1
O1560,C215,P1,2025-09-04,Thursday,22,1,11999,5039.58,42,6959.42,COD,1
O1561,C468,P2,2025-07-31,Thursday,5,1,1799,539.7,30,1259.3,UPI,0
O1562,C462,P5,2025-08-28,Thursday,18,1,3499,1084.69,31,2414.31,Card,0
O1563,C331,P5,2025-03-16,Sunday,14,1,3499,1049.7,30,2449.3,COD,1
O1564,C684,P4,2025-07-21,Monday,6,1,24990,7996.8,32,16993.2,UPI,0
O1565,C243,P5,2025-01-17,Friday,4,3,3499,4093.83,39,6403.17,Card,0
O1566,C434,P1,2025-02-26,Wednesday,7,1,11999,3599.7,30,8399.3,COD,1
O1567,C833,P3,2025-03-18,Tuesday,4,1,39999,11999.7,30,27999.3,UPI,0
O1568,C390,P5,2025-09-08,Monday,11,3,3499,3149.1,30,7347.9,UPI,0
O1569,C702,P2,2025-02-11,Tuesday,13,1,1799,0.0,0,1799.0,UPI,0
O1570,C623,P6,2025-01-06,Monday,0,1,3199,319.9,10,2879.1,Card,0
O1571,C460,P1,2025-04-12,Saturday,0,1,11999,2639.78,22,9359.22,Card,0
O1572,C108,P1,2025-08-07,Thursday,8,2,11999,10079.16,42,13918.84,UPI,0
O1573,C221,P5,2025-08-12,Tuesday,10,1,3499,1049.7,30,2449.3,COD,1
O1574,C777,P2,2025-09-08,Monday,9,1,1799,179.9,10,1619.1,UPI,0
O1575,C983,P5,2025-12-01,Monday,5,1,3499,979.72,28,2519.28,UPI,0
O1576,C713,P5,2025-03-25,Tuesday,14,1,3499,0.0,0,3499.0,Card,0
O1577,C398,P1,2025-01-30,Thursday,6,1,11999,2159.82,18,9839.18,COD,1
O1578,C429,P3,2025-06-18,Wednesday,22,1,39999,8399.79,21,31599.21,UPI,0
O1579,C806,P2,2025-08-16,Saturday,17,1,1799,0.0,0,1799.0,UPI,0
O1580,C503,P2,2025-10-06,Monday,22,2,1799,719.6,20,2878.4,Card,0
O1581,C522,P2,2025-04-03,Thursday,2,1,1799,359.8,20,1439.2,Card,0
O1582,C643,P1,2025-04-25,Friday,10,1,11999,2399.8,20,9599.2,Card,0
O1583,C158,P4,2025-10-19,Sunday,5,1,24990,4748.1,19,20241.9,Card,0
O1584,C232,P5,2025-02-01,Saturday,16,1,3499,349.9,10,3149.1,UPI,0
O1585,C70,P1,2025-05-24,Saturday,20,1,11999,0.0,0,11999.0,UPI,0
O1586,C8,P6,2025-06-18,Wednesday,16,1,3199,63.98,2,3135.02,UPI,0
O1587,C246,P1,2025-10-15,Wednesday,7,1,11999,4919.59,41,7079.41,Card,0
O1588,C109,P2,2025-10-19,Sunday,19,1,1799,0.0,0,1799.0,UPI,0
O1589,C239,P4,2025-11-25,Tuesday,5,1,24990,4998.0,20,19992.0,COD,1
O1590,C919,P1,2025-06-25,Wednesday,22,1,11999,1199.9,10,10799.1,COD,1
O1591,C986,P4,2025-11-30,Sunday,1,1,24990,2748.9,11,22241.1,UPI,0
O1592,C573,P3,2025-09-17,Wednesday,15,2,39999,25599.36,32,54398.64,Card,0
O1593,C416,P4,2025-09-08,Monday,14,2,24990,3998.4,8,45981.6,COD,1
O1594,C724,P4,2025-04-09,Wednesday,4,1,24990,0.0,0,24990.0,Card,0
O1595,C212,P6,2025-01-07,Tuesday,10,1,3199,319.9,10,2879.1,Card,0
O1596,C405,P5,2025-03-12,Wednesday,3,1,3499,979.72,28,2519.28,COD,1
O1597,C21,P3,2025-03-13,Thursday,10,1,39999,4399.89,11,35599.11,UPI,0
O1598,C571,P5,2025-12-22,Monday,8,1,3499,0.0,0,3499.0,COD,1
O1599,C756,P2,2025-02-25,Tuesday,0,1,1799,179.9,10,1619.1,UPI,0
O1600,C248,P1,2025-03-20,Thursday,9,1,11999,1199.9,10,10799.1,UPI,0
O1601,C761,P4,2025-05-12,Monday,22,1,24990,4998.0,20,19992.0,COD,1
O1602,C520,P4,2025-10-03,Friday,6,1,24990,5497.8,22,19492.2,Card,0
O1603,C9,P4,2025-01-15,Wednesday,4,1,24990,2499.0,10,22491.0,COD,1
O1604,C605,P1,2025-02-01,Saturday,0,1,11999,2279.81,19,9719.19,COD,1
O1605,C478,P3,2025-04-17,Thursday,5,1,39999,3599.91,9,36399.09,COD,1
O1606,C283,P2,2025-04-10,Thursday,5,1,1799,161.91,9,1637.09,COD,1
O1607,C376,P4,2025-06-22,Sunday,17,1,24990,7497.0,30,17493.0,Card,0
O1608,C16,P4,2025-05-24,Saturday,17,2,24990,0.0,0,49980.0,COD,1
O1609,C612,P4,2025-04-10,Thursday,9,1,24990,0.0,0,24990.0,Card,0
O1610,C326,P6,2025-06-15,Sunday,8,1,3199,639.8,20,2559.2,COD,1
O1611,C353,P1,2025-04-01,Tuesday,17,1,11999,1199.9,10,10799.1,Card,0
O1612,C538,P2,2025-11-07,Friday,2,1,1799,359.8,20,1439.2,UPI,0
O1613,C167,P5,2025-09-25,Thursday,12,1,3499,349.9,10,3149.1,COD,1
O1614,C971,P3,2025-09-10,Wednesday,0,1,39999,11999.7,30,27999.3,COD,1
O1615,C964,P6,2025-07-13,Sunday,6,2,3199,1919.4,30,4478.6,COD,1
O1616,C322,P5,2025-07-11,Friday,19,1,3499,734.79,21,2764.21,COD,1
O1617,C70,P4,2025-08-30,Saturday,14,1,24990,7497.0,30,17493.0,COD,1
O1618,C495,P3,2025-05-27,Tuesday,19,1,39999,3999.9,10,35999.1,UPI,0
O1619,C715,P5,2025-07-31,Thursday,0,1,3499,0.0,0,3499.0,UPI,0
O1620,C482,P6,2025-07-05,Saturday,5,2,3199,639.8,10,5758.2,Card,0
O1621,C624,P3,2025-02-11,Tuesday,19,1,39999,3999.9,10,35999.1,UPI,0
O1622,C659,P5,2025-12-06,Saturday,23,1,3499,629.82,18,2869.18,Card,0
O1623,C345,P5,2025-05-13,Tuesday,14,1,3499,279.92,8,3219.08,UPI,0
O1624,C477,P1,2025-05-03,Saturday,21,1,11999,1199.9,10,10799.1,UPI,0
O1625,C126,P2,2025-07-12,Saturday,14,2,1799,0.0,0,3598.0,COD,1
O1626,C980,P4,2025-07-20,Sunday,10,1,24990,0.0,0,24990.0,COD,1
O1627,C238,P5,2025-07-02,Wednesday,8,1,3499,699.8,20,2799.2,COD,1
O1628,C558,P1,2025-02-25,Tuesday,22,1,11999,0.0,0,11999.0,UPI,0
O1629,C17,P1,2025-11-09,Sunday,3,1,11999,2399.8,20,9599.2,COD,1
O1630,C139,P5,2025-11-30,Sunday,21,1,3499,0.0,0,3499.0,UPI,0
O1631,C326,P2,2025-10-22,Wednesday,9,1,1799,539.7,30,1259.3,UPI,0
O1632,C311,P2,2025-06-06,Friday,23,1,1799,359.8,20,1439.2,UPI,0
O1633,C79,P2,2025-04-03,Thursday,8,1,1799,539.7,30,1259.3,UPI,0
O1634,C718,P4,2025-08-17,Sunday,17,1,24990,6997.2,28,17992.8,Card,0
O1635,C160,P2,2025-09-20,Saturday,4,1,1799,539.7,30,1259.3,UPI,0
O1636,C728,P1,2025-11-05,Wednesday,8,3,11999,10799.1,30,25197.9,COD,1
O1637,C567,P4,2025-05-23,Friday,21,3,24990,28488.6,38,46481.4,COD,1
O1638,C214,P5,2025-07-04,Friday,1,1,3499,1049.7,30,2449.3,COD,1
O1639,C499,P5,2025-09-23,Tuesday,20,3,3499,2099.4,20,8397.6,COD,1
O1640,C410,P5,2025-12-12,Friday,11,1,3499,1049.7,30,2449.3,UPI,0
O1641,C287,P2,2025-04-18,Friday,1,1,1799,17.99,1,1781.01,COD,1
O1642,C115,P2,2025-06-27,Friday,9,1,1799,701.61,39,1097.39,UPI,0
O1643,C977,P2,2025-04-01,Tuesday,18,2,1799,0.0,0,3598.0,Card,0
O1644,C516,P6,2026-01-01,Thursday,17,1,3199,671.79,21,2527.21,Card,0
O1645,C301,P1,2025-02-10,Monday,23,3,11999,4319.64,12,31677.36,UPI,0
O1646,C856,P2,2025-08-10,Sunday,17,1,1799,755.58,42,1043.42,Card,0
O1647,C281,P6,2025-04-06,Sunday,15,1,3199,959.7,30,2239.3,COD,1
O1648,C980,P1,2025-01-04,Saturday,20,1,11999,1199.9,10,10799.1,COD,1
O1649,C507,P2,2025-03-30,Sunday,10,1,1799,179.9,10,1619.1,UPI,0
O1650,C444,P6,2025-04-22,Tuesday,17,1,3199,319.9,10,2879.1,COD,1
O1651,C533,P5,2025-05-11,Sunday,23,1,3499,349.9,10,3149.1,UPI,0
O1652,C682,P4,2025-08-23,Saturday,2,1,24990,4498.2,18,20491.8,UPI,0
O1653,C284,P1,2025-11-27,Thursday,21,1,11999,3599.7,30,8399.3,UPI,0
O1654,C962,P5,2025-11-16,Sunday,22,1,3499,419.88,12,3079.12,UPI,0
O1655,C291,P3,2025-03-24,Monday,5,1,39999,7999.8,20,31999.2,Card,0
O1656,C544,P5,2025-10-12,Sunday,7,2,3499,839.76,12,6158.24,COD,1
O1657,C761,P6,2025-09-16,Tuesday,1,1,3199,959.7,30,2239.3,UPI,0
O1658,C162,P4,2025-03-01,Saturday,14,2,24990,4998.0,10,44982.0,UPI,0
O1659,C758,P4,2025-09-19,Friday,11,1,24990,249.9,1,24740.1,Card,0
O1660,C699,P4,2025-06-25,Wednesday,22,1,24990,4998.0,20,19992.0,COD,1
O1661,C264,P1,2025-08-15,Friday,5,1,11999,2399.8,20,9599.2,UPI,0
O1662,C588,P4,2025-07-07,Monday,5,1,24990,0.0,0,24990.0,COD,1
O1663,C45,P6,2025-11-09,Sunday,9,1,3199,287.91,9,2911.09,UPI,0
O1664,C671,P5,2025-12-07,Sunday,6,1,3499,1049.7,30,2449.3,UPI,0
O1665,C224,P6,2025-03-28,Friday,13,3,3199,2111.34,22,7485.66,UPI,0
O1666,C694,P5,2025-10-22,Wednesday,21,1,3499,349.9,10,3149.1,UPI,0
O1667,C52,P3,2025-02-01,Saturday,7,1,39999,7999.8,20,31999.2,Card,0
O1668,C219,P5,2025-02-14,Friday,8,1,3499,0.0,0,3499.0,COD,1
O1669,C219,P6,2025-12-18,Thursday,4,1,3199,351.89,11,2847.11,UPI,0
O1670,C542,P6,2025-12-23,Tuesday,16,1,3199,1215.62,38,1983.38,COD,1
O1671,C839,P2,2025-10-24,Friday,21,1,1799,539.7,30,1259.3,COD,1
O1672,C741,P2,2025-06-14,Saturday,20,1,1799,179.9,10,1619.1,COD,1
O1673,C724,P5,2025-12-31,Wednesday,2,1,3499,69.98,2,3429.02,COD,1
O1674,C400,P2,2025-01-19,Sunday,8,1,1799,0.0,0,1799.0,Card,0
O1675,C187,P3,2025-09-23,Tuesday,22,1,39999,11999.7,30,27999.3,UPI,0
O1676,C161,P4,2025-04-26,Saturday,20,1,24990,7497.0,30,17493.0,COD,1
O1677,C570,P6,2025-01-29,Wednesday,1,1,3199,959.7,30,2239.3,COD,1
O1678,C294,P1,2025-05-24,Saturday,7,2,11999,7199.4,30,16798.6,COD,1
O1679,C536,P4,2025-09-25,Thursday,13,1,24990,0.0,0,24990.0,COD,1
O1680,C246,P5,2025-07-27,Sunday,6,1,3499,1049.7,30,2449.3,Card,0
O1681,C38,P6,2025-01-03,Friday,22,1,3199,1023.68,32,2175.32,Card,0
O1682,C234,P6,2025-07-02,Wednesday,9,1,3199,0.0,0,3199.0,COD,1
O1683,C222,P3,2025-10-08,Wednesday,7,1,39999,3999.9,10,35999.1,COD,1
O1684,C217,P6,2025-05-11,Sunday,15,2,3199,1279.6,20,5118.4,UPI,0
O1685,C359,P5,2025-02-15,Saturday,14,1,3499,1049.7,30,2449.3,COD,1
O1686,C922,P6,2025-06-04,Wednesday,14,1,3199,0.0,0,3199.0,Card,0
O1687,C49,P3,2025-07-14,Monday,6,1,39999,799.98,2,39199.02,COD,1
O1688,C706,P6,2025-06-20,Friday,16,1,3199,639.8,20,2559.2,UPI,0
O1689,C893,P6,2025-04-29,Tuesday,8,3,3199,0.0,0,9597.0,UPI,0
O1690,C788,P6,2025-04-29,Tuesday,15,1,3199,0.0,0,3199.0,UPI,0
O1691,C862,P3,2025-05-17,Saturday,17,1,39999,0.0,0,39999.0,COD,1
O1692,C811,P1,2025-01-11,Saturday,1,1,11999,4799.6,40,7199.4,COD,1
O1693,C651,P4,2025-01-10,Friday,1,1,24990,4998.0,20,19992.0,COD,1
O1694,C106,P1,2025-06-19,Thursday,8,1,11999,5039.58,42,6959.42,UPI,0
O1695,C973,P5,2025-12-23,Tuesday,0,1,3499,699.8,20,2799.2,COD,1
O1696,C101,P2,2025-02-04,Tuesday,10,1,1799,539.7,30,1259.3,UPI,0
O1697,C571,P1,2025-12-31,Wednesday,21,1,11999,1199.9,10,10799.1,COD,1
O1698,C415,P2,2025-03-06,Thursday,23,2,1799,1511.16,42,2086.84,COD,1
O1699,C709,P2,2025-06-04,Wednesday,7,1,1799,0.0,0,1799.0,UPI,0
O1700,C974,P4,2025-10-05,Sunday,12,1,24990,2499.0,10,22491.0,UPI,0
O1701,C142,P1,2025-04-17,Thursday,22,1,11999,1199.9,10,10799.1,UPI,0
O1702,C330,P5,2025-02-03,Monday,23,1,3499,1119.68,32,2379.32,UPI,0
O1703,C266,P2,2025-08-02,Saturday,3,1,1799,359.8,20,1439.2,COD,1
O1704,C851,P5,2025-06-05,Thursday,17,2,3499,1399.6,20,5598.4,COD,1
O1705,C721,P5,2025-12-09,Tuesday,1,1,3499,699.8,20,2799.2,UPI,0
O1706,C538,P4,2025-06-21,Saturday,17,1,24990,2499.0,10,22491.0,UPI,0
O1707,C387,P4,2025-01-31,Friday,18,1,24990,7746.9,31,17243.1,UPI,0
O1708,C577,P2,2025-03-10,Monday,18,1,1799,0.0,0,1799.0,Card,0
O1709,C987,P4,2025-09-28,Sunday,7,2,24990,14994.0,30,34986.0,UPI,0
O1710,C463,P4,2025-12-28,Sunday,13,1,24990,2499.0,10,22491.0,Card,0
O1711,C206,P1,2025-12-17,Wednesday,8,2,11999,7199.4,30,16798.6,UPI,0
O1712,C216,P2,2025-07-22,Tuesday,8,2,1799,719.6,20,2878.4,COD,1
O1713,C905,P3,2025-04-10,Thursday,7,1,39999,3999.9,10,35999.1,COD,1
O1714,C584,P2,2025-05-11,Sunday,1,1,1799,359.8,20,1439.2,COD,1
O1715,C43,P1,2025-02-14,Friday,11,1,11999,2399.8,20,9599.2,UPI,0
O1716,C273,P3,2025-11-21,Friday,12,1,39999,0.0,0,39999.0,COD,1
O1717,C96,P6,2025-09-10,Wednesday,5,3,3199,959.7,10,8637.3,UPI,0
O1718,C473,P3,2025-04-23,Wednesday,7,1,39999,3999.9,10,35999.1,COD,1
O1719,C680,P3,2025-01-04,Saturday,6,1,39999,15199.62,38,24799.38,UPI,0
O1720,C64,P2,2025-04-11,Friday,4,1,1799,701.61,39,1097.39,COD,1
O1721,C267,P5,2025-04-23,Wednesday,9,1,3499,699.8,20,2799.2,COD,1
O1722,C815,P3,2025-02-19,Wednesday,22,1,39999,3999.9,10,35999.1,UPI,0
O1723,C154,P6,2025-08-08,Friday,17,1,3199,575.82,18,2623.18,COD,1
O1724,C788,P5,2025-11-07,Friday,18,1,3499,349.9,10,3149.1,COD,1
O1725,C398,P6,2025-03-07,Friday,20,2,3199,1919.4,30,4478.6,COD,1
O1726,C635,P3,2025-06-02,Monday,13,1,39999,11999.7,30,27999.3,UPI,0
O1727,C386,P6,2025-02-15,Saturday,12,2,3199,0.0,0,6398.0,UPI,0
O1728,C547,P2,2025-07-25,Friday,19,1,1799,539.7,30,1259.3,COD,1
O1729,C82,P2,2025-10-16,Thursday,2,1,1799,359.8,20,1439.2,COD,1
O1730,C115,P2,2025-03-18,Tuesday,6,1,1799,35.98,2,1763.02,COD,1
O1731,C972,P2,2025-06-29,Sunday,9,1,1799,503.72,28,1295.28,COD,1
O1732,C307,P1,2025-08-07,Thursday,16,1,11999,0.0,0,11999.0,COD,1
O1733,C635,P5,2025-08-15,Friday,17,1,3499,349.9,10,3149.1,UPI,0
O1734,C547,P5,2025-07-05,Saturday,19,1,3499,769.78,22,2729.22,COD,1
O1735,C114,P5,2025-08-01,Friday,15,1,3499,699.8,20,2799.2,UPI,0
O1736,C473,P6,2025-06-03,Tuesday,17,1,3199,959.7,30,2239.3,Card,0
O1737,C804,P2,2025-12-04,Thursday,9,1,1799,539.7,30,1259.3,UPI,0
O1738,C640,P4,2025-10-04,Saturday,12,1,24990,7996.8,32,16993.2,Card,0
O1739,C860,P1,2025-03-22,Saturday,12,1,11999,0.0,0,11999.0,UPI,0
O1740,C126,P3,2025-04-24,Thursday,3,1,39999,3999.9,10,35999.1,UPI,0
O1741,C230,P4,2025-05-01,Thursday,13,1,24990,0.0,0,24990.0,UPI,0
O1742,C419,P4,2025-10-28,Tuesday,18,1,24990,2748.9,11,22241.1,COD,1
O1743,C101,P5,2025-06-23,Monday,22,1,3499,349.9,10,3149.1,UPI,0
O1744,C851,P4,2025-01-22,Wednesday,4,1,24990,5247.9,21,19742.1,UPI,0
O1745,C559,P6,2025-02-21,Friday,10,3,3199,3646.86,38,5950.14,COD,1
O1746,C807,P5,2025-02-05,Wednesday,11,1,3499,699.8,20,2799.2,UPI,0
O1747,C748,P3,2025-02-16,Sunday,11,2,39999,31199.22,39,48798.78,COD,1
O1748,C354,P1,2025-04-24,Thursday,15,1,11999,5039.58,42,6959.42,UPI,0
O1749,C383,P2,2025-11-09,Sunday,17,1,1799,701.61,39,1097.39,UPI,0
O1750,C969,P1,2025-02-21,Friday,6,1,11999,0.0,0,11999.0,Card,0
O1751,C446,P1,2025-05-16,Friday,15,1,11999,0.0,0,11999.0,COD,1
O1752,C478,P4,2025-10-04,Saturday,13,1,24990,7497.0,30,17493.0,UPI,0
O1753,C620,P6,2025-01-31,Friday,5,1,3199,1311.59,41,1887.41,Card,0
O1754,C813,P6,2025-02-02,Sunday,7,3,3199,0.0,0,9597.0,COD,1
O1755,C655,P2,2025-10-26,Sunday,7,1,1799,719.6,40,1079.4,UPI,0
O1756,C959,P5,2025-12-25,Thursday,12,1,3499,0.0,0,3499.0,Card,0
O1757,C970,P2,2025-02-15,Saturday,3,1,1799,0.0,0,1799.0,COD,1
O1758,C407,P6,2025-01-22,Wednesday,8,1,3199,0.0,0,3199.0,UPI,0
O1759,C700,P2,2025-07-26,Saturday,10,1,1799,359.8,20,1439.2,Card,0
O1760,C986,P2,2025-06-28,Saturday,4,1,1799,35.98,2,1763.02,Card,0
O1761,C904,P6,2025-11-30,Sunday,9,1,3199,959.7,30,2239.3,COD,1
O1762,C105,P3,2025-06-26,Thursday,20,1,39999,0.0,0,39999.0,UPI,0
O1763,C703,P5,2025-07-12,Saturday,19,1,3499,664.81,19,2834.19,Card,0
O1764,C61,P1,2025-03-12,Wednesday,17,1,11999,5039.58,42,6959.42,UPI,0
O1765,C495,P5,2025-07-13,Sunday,15,1,3499,1049.7,30,2449.3,COD,1
O1766,C656,P2,2025-05-21,Wednesday,16,1,1799,179.9,10,1619.1,COD,1
O1767,C113,P3,2025-02-25,Tuesday,7,1,39999,0.0,0,39999.0,UPI,0
O1768,C869,P4,2025-05-20,Tuesday,21,1,24990,7497.0,30,17493.0,COD,1
O1769,C771,P3,2025-03-05,Wednesday,7,2,39999,0.0,0,79998.0,UPI,0
O1770,C462,P5,2025-05-24,Saturday,6,1,3499,1469.58,42,2029.42,COD,1
O1771,C243,P5,2025-12-19,Friday,7,1,3499,69.98,2,3429.02,COD,1
O1772,C750,P4,2025-12-15,Monday,18,1,24990,9996.0,40,14994.0,UPI,0
O1773,C231,P4,2025-09-23,Tuesday,9,1,24990,7247.1,29,17742.9,UPI,0
O1774,C346,P2,2025-09-15,Monday,4,1,1799,719.6,40,1079.4,Card,0
O1775,C673,P6,2025-06-14,Saturday,5,1,3199,0.0,0,3199.0,UPI,0
O1776,C154,P4,2025-06-22,Sunday,12,1,24990,2499.0,10,22491.0,Card,0
O1777,C91,P1,2025-09-11,Thursday,2,1,11999,3599.7,30,8399.3,COD,1
O1778,C663,P5,2025-04-08,Tuesday,9,1,3499,349.9,10,3149.1,COD,1
O1779,C510,P1,2025-01-02,Thursday,4,3,11999,719.94,2,35277.06,COD,1
O1780,C538,P6,2025-05-19,Monday,3,1,3199,319.9,10,2879.1,Card,0
O1781,C756,P3,2025-05-22,Thursday,1,1,39999,11599.71,29,28399.29,COD,1
O1782,C858,P4,2025-11-04,Tuesday,2,1,24990,4998.0,20,19992.0,COD,1
O1783,C775,P4,2025-03-01,Saturday,15,1,24990,2499.0,10,22491.0,COD,1
O1784,C611,P1,2025-04-28,Monday,23,1,11999,2639.78,22,9359.22,UPI,0
O1785,C525,P4,2025-09-12,Friday,11,1,24990,7497.0,30,17493.0,COD,1
O1786,C695,P4,2025-03-13,Thursday,4,1,24990,2499.0,10,22491.0,UPI,0
O1787,C328,P3,2025-03-26,Wednesday,6,1,39999,7999.8,20,31999.2,Card,0
O1788,C189,P4,2025-10-28,Tuesday,1,2,24990,14494.2,29,35485.8,UPI,0
O1789,C957,P3,2025-04-16,Wednesday,21,1,39999,15599.61,39,24399.39,UPI,0
O1790,C22,P2,2025-03-02,Sunday,9,3,1799,1619.1,30,3777.9,Card,0
O1791,C487,P6,2025-02-12,Wednesday,20,2,3199,1343.58,21,5054.42,COD,1
O1792,C159,P6,2025-11-15,Saturday,12,1,3199,319.9,10,2879.1,COD,1
O1793,C345,P3,2025-09-24,Wednesday,6,1,39999,11999.7,30,27999.3,UPI,0
O1794,C777,P2,2025-10-27,Monday,6,1,1799,0.0,0,1799.0,COD,1
O1795,C725,P1,2025-02-28,Friday,16,1,11999,0.0,0,11999.0,COD,1
O1796,C499,P2,2025-09-13,Saturday,16,3,1799,0.0,0,5397.0,COD,1
O1797,C396,P1,2025-05-09,Friday,18,1,11999,5039.58,42,6959.42,UPI,0
O1798,C962,P5,2025-01-14,Tuesday,18,1,3499,1049.7,30,2449.3,COD,1
O1799,C698,P3,2025-04-10,Thursday,18,1,39999,11999.7,30,27999.3,COD,1
O1800,C307,P4,2025-08-29,Friday,15,1,24990,4998.0,20,19992.0,Card,0
O1801,C21,P3,2025-12-14,Sunday,13,1,39999,11599.71,29,28399.29,UPI,0
O1802,C33,P2,2025-11-25,Tuesday,6,1,1799,539.7,30,1259.3,Card,0
O1803,C251,P1,2025-05-31,Saturday,6,1,11999,1319.89,11,10679.11,COD,1
O1804,C225,P4,2025-06-29,Sunday,19,1,24990,4748.1,19,20241.9,UPI,0
O1805,C395,P4,2025-11-18,Tuesday,1,1,24990,2249.1,9,22740.9,COD,1
O1806,C156,P5,2025-08-15,Friday,12,1,3499,0.0,0,3499.0,COD,1
O1807,C60,P4,2025-01-14,Tuesday,16,2,24990,9996.0,20,39984.0,UPI,0
O1808,C749,P3,2025-10-01,Wednesday,12,1,39999,11999.7,30,27999.3,COD,1
O1809,C840,P6,2025-01-15,Wednesday,0,1,3199,959.7,30,2239.3,COD,1
O1810,C609,P4,2025-05-12,Monday,16,1,24990,4998.0,20,19992.0,COD,1
O1811,C356,P5,2025-05-30,Friday,12,1,3499,1014.71,29,2484.29,COD,1
O1812,C983,P2,2025-03-11,Tuesday,1,2,1799,323.82,9,3274.18,COD,1
O1813,C234,P2,2025-04-02,Wednesday,3,1,1799,521.71,29,1277.29,COD,1
O1814,C9,P5,2025-10-17,Friday,6,1,3499,279.92,8,3219.08,Card,0
O1815,C392,P4,2025-09-28,Sunday,21,1,24990,5497.8,22,19492.2,UPI,0
O1816,C1,P2,2025-09-28,Sunday,5,1,1799,539.7,30,1259.3,COD,1
O1817,C965,P1,2025-04-22,Tuesday,16,1,11999,1079.91,9,10919.09,UPI,0
O1818,C789,P1,2025-05-08,Thursday,18,1,11999,3599.7,30,8399.3,COD,1
O1819,C773,P4,2025-03-02,Sunday,17,1,24990,7497.0,30,17493.0,COD,1
O1820,C180,P2,2025-04-11,Friday,21,1,1799,197.89,11,1601.11,COD,1
O1821,C66,P6,2025-04-05,Saturday,7,1,3199,1247.61,39,1951.39,UPI,0
O1822,C576,P3,2025-09-10,Wednesday,17,2,39999,16799.58,21,63198.42,COD,1
O1823,C982,P4,2025-04-06,Sunday,10,1,24990,0.0,0,24990.0,UPI,0
O1824,C82,P3,2025-07-05,Saturday,6,1,39999,0.0,0,39999.0,UPI,0
O1825,C703,P6,2025-05-06,Tuesday,20,1,3199,959.7,30,2239.3,COD,1
O1826,C372,P3,2025-04-03,Thursday,11,1,39999,3999.9,10,35999.1,COD,1
O1827,C236,P4,2025-01-12,Sunday,22,1,24990,2499.0,10,22491.0,UPI,0
O1828,C62,P6,2025-12-21,Sunday,14,1,3199,319.9,10,2879.1,Card,0
O1829,C639,P1,2025-08-17,Sunday,21,1,11999,4679.61,39,7319.39,COD,1
O1830,C740,P6,2025-10-02,Thursday,4,1,3199,319.9,10,2879.1,COD,1
O1831,C349,P5,2025-07-05,Saturday,10,1,3499,1049.7,30,2449.3,UPI,0
O1832,C982,P3,2025-08-05,Tuesday,3,2,39999,31999.2,40,47998.8,COD,1
O1833,C781,P1,2025-09-20,Saturday,16,1,11999,5039.58,42,6959.42,COD,1
O1834,C524,P3,2025-05-29,Thursday,11,1,39999,7999.8,20,31999.2,Card,0
O1835,C843,P6,2025-02-09,Sunday,14,1,3199,1343.58,42,1855.42,Card,0
O1836,C773,P2,2025-07-09,Wednesday,18,1,1799,0.0,0,1799.0,COD,1
O1837,C569,P1,2025-09-10,Wednesday,9,1,11999,2399.8,20,9599.2,UPI,0
O1838,C887,P3,2025-02-24,Monday,15,1,39999,3999.9,10,35999.1,COD,1
O1839,C230,P5,2025-01-16,Thursday,3,1,3499,1119.68,32,2379.32,Card,0
O1840,C78,P5,2025-04-12,Saturday,15,1,3499,699.8,20,2799.2,UPI,0
O1841,C879,P5,2025-06-22,Sunday,5,2,3499,1399.6,20,5598.4,Card,0
O1842,C99,P6,2025-07-10,Thursday,11,1,3199,927.71,29,2271.29,UPI,0
O1843,C725,P4,2025-08-02,Saturday,21,1,24990,0.0,0,24990.0,Card,0
O1844,C34,P6,2025-08-22,Friday,21,1,3199,383.88,12,2815.12,Card,0
O1845,C327,P3,2025-10-22,Wednesday,11,1,39999,15199.62,38,24799.38,COD,1
O1846,C404,P4,2025-04-15,Tuesday,23,1,24990,2499.0,10,22491.0,Card,0
O1847,C501,P3,2025-01-22,Wednesday,20,1,39999,0.0,0,39999.0,Card,0
O1848,C723,P4,2025-08-19,Tuesday,4,1,24990,6997.2,28,17992.8,Card,0
O1849,C592,P1,2025-02-17,Monday,23,1,11999,1199.9,10,10799.1,UPI,0
